"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 12, 2017","430.55","430.59","432.00","428.94","-","0.38%"
"Jan 11, 2017","428.90","428.67","430.70","428.12","-","-0.06%"
"Jan 10, 2017","429.17","428.66","429.87","428.30","-","0.22%"
"Jan 09, 2017","428.21","428.94","429.31","428.06","-","-0.34%"
"Jan 06, 2017","429.68","429.63","429.82","428.06","-","0.03%"
"Jan 05, 2017","429.57","427.39","429.72","427.34","-","0.55%"
"Jan 04, 2017","427.21","423.77","427.50","423.77","-","0.85%"
"Jan 03, 2017","423.61","421.25","424.08","421.17","-","0.33%"
"Jan 02, 2017","422.22","421.50","422.22","421.05","-","0.09%"
"Dec 30, 2016","421.84","422.04","423.20","420.97","-","-0.04%"
"Dec 29, 2016","422.02","421.42","422.11","421.04","-","0.22%"
"Dec 28, 2016","421.11","423.02","423.50","421.11","-","-0.44%"
"Dec 27, 2016","422.95","422.31","423.52","422.14","-","0.13%"
"Dec 26, 2016","422.39","422.42","422.60","422.34","-","-0.02%"
"Dec 23, 2016","422.49","422.08","422.49","421.76","-","0.06%"
"Dec 22, 2016","422.25","423.08","423.22","421.55","-","-0.22%"
"Dec 21, 2016","423.18","423.73","424.12","423.16","-","-0.07%"
"Dec 20, 2016","423.48","422.59","423.79","422.12","-","0.13%"
"Dec 19, 2016","422.91","422.77","423.52","422.24","-","0.14%"
"Dec 16, 2016","422.30","422.61","423.50","422.28","-","-0.01%"
"Dec 15, 2016","422.36","422.81","423.43","421.06","-","-0.64%"
"Dec 14, 2016","425.07","427.39","427.76","422.41","-","-0.57%"
"Dec 13, 2016","427.52","424.71","428.06","424.44","-","0.76%"
"Dec 12, 2016","424.30","424.55","425.53","423.90","-","-0.06%"
"Dec 09, 2016","424.56","423.26","424.60","422.91","-","0.35%"
"Dec 08, 2016","423.08","421.86","423.75","421.86","-","0.33%"
"Dec 07, 2016","421.70","416.68","421.82","416.66","-","1.19%"
"Dec 06, 2016","416.75","414.84","416.75","414.76","-","0.60%"
"Dec 05, 2016","414.27","411.81","415.30","411.22","-","0.49%"
"Dec 02, 2016","412.25","412.64","413.25","411.21","-","-0.05%"
"Dec 01, 2016","412.46","413.25","414.39","412.27","-","-0.23%"
"Nov 30, 2016","413.43","414.16","415.49","413.22","-","-0.12%"
"Nov 29, 2016","413.93","413.93","414.97","412.64","-","0.07%"
"Nov 28, 2016","413.64","415.02","416.25","413.64","-","-0.32%"
"Nov 25, 2016","414.96","413.02","415.06","413.02","-","0.44%"
"Nov 24, 2016","413.13","412.80","413.29","412.50","-","0.14%"
"Nov 23, 2016","412.57","413.67","414.17","411.24","-","-0.19%"
"Nov 22, 2016","413.37","412.39","414.11","412.36","-","0.26%"
"Nov 21, 2016","412.30","409.39","412.64","409.35","-","0.73%"
"Nov 18, 2016","409.32","410.69","411.05","409.21","-","-0.54%"
"Nov 17, 2016","411.53","410.03","411.57","409.70","-","0.45%"
"Nov 16, 2016","409.68","410.25","411.28","409.21","-","-0.11%"
"Nov 15, 2016","410.13","408.27","410.32","407.92","-","0.54%"
"Nov 14, 2016","407.94","409.29","409.59","407.12","-","-0.37%"
"Nov 11, 2016","409.47","411.76","412.27","407.72","-","-0.55%"
"Nov 10, 2016","411.75","410.54","414.73","409.86","-","0.20%"
"Nov 09, 2016","410.94","410.95","411.61","406.24","-","-0.03%"
"Nov 08, 2016","411.06","409.54","411.82","408.68","-","0.42%"
"Nov 07, 2016","409.34","402.57","409.58","402.52","-","1.55%"
"Nov 04, 2016","403.10","404.92","404.92","402.67","-","-0.43%"
"Nov 03, 2016","404.83","406.16","406.79","404.62","-","-0.37%"
"Nov 02, 2016","406.35","409.60","409.61","405.97","-","-0.74%"
"Nov 01, 2016","409.38","411.12","412.23","408.08","-","-0.40%"
"Oct 31, 2016","411.01","411.41","411.87","410.49","-","0.02%"
"Oct 28, 2016","410.94","411.54","412.64","410.71","-","-0.22%"
"Oct 27, 2016","411.83","413.00","413.60","411.53","-","-0.34%"
"Oct 26, 2016","413.24","414.37","414.39","412.08","-","-0.16%"
"Oct 25, 2016","413.90","414.92","415.80","413.72","-","-0.27%"
"Oct 24, 2016","415.00","413.59","415.91","413.20","-","0.35%"
"Oct 21, 2016","413.54","414.27","414.31","412.10","-","-0.18%"
"Oct 20, 2016","414.27","414.85","415.34","413.24","-","-0.14%"
"Oct 19, 2016","414.85","413.55","415.23","413.47","-","0.35%"
"Oct 18, 2016","413.39","410.08","414.14","410.03","-","0.87%"
"Oct 17, 2016","409.82","410.91","411.14","409.82","-","-0.34%"
"Oct 14, 2016","411.21","410.34","413.59","410.05","-","0.30%"
"Oct 13, 2016","410.00","411.77","411.92","407.46","-","-0.46%"
"Oct 12, 2016","411.89","413.10","413.27","411.28","-","-0.29%"
"Oct 11, 2016","413.07","417.71","417.80","412.02","-","-1.14%"
"Oct 10, 2016","417.83","416.26","418.55","415.66","-","0.41%"
"Oct 07, 2016","416.14","417.42","417.93","414.63","-","-0.34%"
"Oct 06, 2016","417.55","418.20","418.77","416.34","-","-0.12%"
"Oct 05, 2016","418.05","417.26","418.70","416.72","-","0.17%"
"Oct 04, 2016","417.36","418.28","419.37","416.47","-","-0.21%"
"Oct 03, 2016","418.23","418.24","419.41","417.50","-","-0.05%"
"Sep 30, 2016","418.43","417.61","419.28","414.47","-","0.18%"
"Sep 29, 2016","417.66","419.44","420.80","416.88","-","-0.29%"
"Sep 28, 2016","418.87","417.87","419.53","416.47","-","0.31%"
"Sep 27, 2016","417.57","416.04","418.07","415.10","-","0.33%"
"Sep 26, 2016","416.20","420.00","420.09","416.01","-","-0.91%"
"Sep 23, 2016","420.02","422.18","422.19","419.83","-","-0.59%"
"Sep 22, 2016","422.53","418.71","423.27","418.71","-","1.16%"
"Sep 21, 2016","417.69","413.42","418.86","413.20","-","1.05%"
"Sep 20, 2016","413.35","412.92","414.98","412.91","-","0.02%"
"Sep 19, 2016","413.26","411.05","414.89","411.04","-","0.51%"
"Sep 16, 2016","411.18","413.54","413.87","410.13","-","-0.49%"
"Sep 15, 2016","413.20","410.24","413.88","409.53","-","0.69%"
"Sep 14, 2016","410.35","410.31","412.59","409.85","-","-0.13%"
"Sep 13, 2016","410.89","416.28","416.41","409.66","-","-1.13%"
"Sep 12, 2016","415.58","414.30","416.49","410.47","-","0.16%"
"Sep 09, 2016","414.90","423.11","423.20","414.78","-","-2.08%"
"Sep 08, 2016","423.70","424.09","424.94","422.71","-","-0.14%"
"Sep 07, 2016","424.29","424.09","424.71","423.36","-","0.11%"
"Sep 06, 2016","423.82","421.33","424.20","421.32","-","0.60%"
"Sep 05, 2016","421.28","420.59","421.90","420.58","-","0.26%"
"Sep 02, 2016","420.17","417.34","420.89","417.25","-","0.68%"
"Sep 01, 2016","417.35","416.78","417.67","415.60","-","0.18%"
"Aug 31, 2016","416.61","417.97","418.25","415.75","-","-0.28%"
"Aug 30, 2016","417.77","418.41","418.88","416.82","-","-0.06%"
"Aug 29, 2016","418.04","416.93","418.79","416.32","-","-0.09%"
"Aug 26, 2016","418.42","418.47","421.33","415.84","-","-0.02%"
"Aug 25, 2016","418.52","419.29","419.57","418.14","-","-0.18%"
"Aug 24, 2016","419.28","421.05","421.34","418.95","-","-0.50%"
"Aug 23, 2016","421.37","419.75","422.26","419.75","-","0.33%"
"Aug 22, 2016","419.97","419.90","420.36","418.66","-","-0.04%"
"Aug 19, 2016","420.12","421.69","421.83","418.66","-","-0.33%"
"Aug 18, 2016","421.50","420.25","421.79","420.15","-","0.35%"
"Aug 17, 2016","420.04","420.47","420.76","418.28","-","-0.03%"
"Aug 16, 2016","420.18","421.89","422.76","420.18","-","-0.44%"
"Aug 15, 2016","422.03","420.51","422.48","420.42","-","0.24%"
"Aug 12, 2016","421.02","420.60","421.45","420.11","-","0.05%"
"Aug 11, 2016","420.83","418.97","420.84","418.22","-","0.48%"
"Aug 10, 2016","418.80","418.80","420.11","418.48","-","-0.01%"
"Aug 09, 2016","418.86","416.96","419.61","416.74","-","0.50%"
"Aug 08, 2016","416.79","415.91","417.40","415.89","-","0.29%"
"Aug 05, 2016","415.58","413.29","415.77","413.24","-","0.58%"
"Aug 04, 2016","413.17","412.01","413.70","412.00","-","0.32%"
"Aug 03, 2016","411.85","412.60","412.60","410.28","-","-0.27%"
"Aug 02, 2016","412.95","415.26","415.34","411.93","-","-0.65%"
"Aug 01, 2016","415.65","415.73","417.11","415.12","-","-0.11%"
"Jul 29, 2016","416.09","413.15","416.49","413.12","-","0.72%"
"Jul 28, 2016","413.12","413.83","414.22","412.15","-","0.08%"
"Jul 27, 2016","412.78","412.83","414.20","411.61","-","0.06%"
"Jul 26, 2016","412.54","411.96","413.48","411.41","-","0.13%"
"Jul 25, 2016","412.01","412.85","413.55","411.18","-","-0.16%"
"Jul 22, 2016","412.67","412.49","412.86","411.59","-","0.06%"
"Jul 21, 2016","412.43","412.96","413.60","411.97","-","-0.09%"
"Jul 20, 2016","412.82","410.72","413.00","410.39","-","0.48%"
"Jul 19, 2016","410.83","412.19","412.22","410.22","-","-0.30%"
"Jul 18, 2016","412.06","411.19","412.39","410.72","-","0.20%"
"Jul 15, 2016","411.22","411.88","412.63","410.54","-","-0.12%"
"Jul 14, 2016","411.70","409.12","412.47","409.04","-","0.59%"
"Jul 13, 2016","409.30","408.61","409.95","408.60","-","0.22%"
"Jul 12, 2016","408.39","405.08","409.15","405.05","-","0.87%"
"Jul 11, 2016","404.88","401.40","405.40","401.40","-","0.97%"
"Jul 08, 2016","400.99","396.76","401.51","396.01","-","1.03%"
"Jul 07, 2016","396.92","396.12","398.83","395.69","-","0.27%"
"Jul 06, 2016","395.84","396.80","396.81","392.52","-","-0.42%"
"Jul 05, 2016","397.51","401.19","401.23","396.39","-","-0.97%"
"Jul 04, 2016","401.41","400.92","402.05","400.82","-","0.08%"
"Jul 01, 2016","401.07","399.23","401.78","399.23","-","0.45%"
"Jun 30, 2016","399.29","394.97","399.29","394.09","-","1.19%"
"Jun 29, 2016","394.60","386.85","394.77","386.71","-","2.19%"
"Jun 28, 2016","386.14","379.65","386.62","379.21","-","1.70%"
"Jun 27, 2016","379.69","387.29","387.78","378.52","-","-2.21%"
"Jun 24, 2016","388.27","407.48","407.58","387.61","-","-4.76%"
"Jun 23, 2016","407.69","402.79","408.06","402.71","-","1.36%"
"Jun 22, 2016","402.22","401.91","404.48","401.65","-","0.00%"
"Jun 21, 2016","402.21","400.80","402.64","400.68","-","0.30%"
"Jun 20, 2016","401.00","395.49","402.78","395.49","-","1.75%"
"Jun 17, 2016","394.12","393.45","395.06","393.10","-","0.50%"
"Jun 16, 2016","392.14","393.88","394.03","388.21","-","-0.42%"
"Jun 15, 2016","393.79","392.63","395.69","392.32","-","0.25%"
"Jun 14, 2016","392.81","396.00","396.09","391.51","-","-0.91%"
"Jun 13, 2016","396.41","400.46","400.46","396.14","-","-1.24%"
"Jun 10, 2016","401.37","406.69","406.69","400.28","-","-1.41%"
"Jun 09, 2016","407.10","409.51","409.64","406.11","-","-0.62%"
"Jun 08, 2016","409.66","408.47","410.07","408.26","-","0.34%"
"Jun 07, 2016","408.26","406.20","409.09","406.07","-","0.58%"
"Jun 06, 2016","405.91","403.73","406.48","403.44","-","0.51%"
"Jun 03, 2016","403.87","402.37","404.72","402.11","-","0.34%"
"Jun 02, 2016","402.49","402.09","402.49","400.27","-","0.08%"
"Jun 01, 2016","402.18","402.28","402.47","400.19","-","-0.10%"
"May 31, 2016","402.57","403.15","404.30","401.54","-","-0.12%"
"May 30, 2016","403.07","402.71","403.15","402.27","-","0.03%"
"May 27, 2016","402.93","401.98","402.93","401.79","-","0.28%"
"May 26, 2016","401.81","401.40","402.69","401.24","-","0.21%"
"May 25, 2016","400.95","397.38","401.69","397.38","-","0.94%"
"May 24, 2016","397.23","393.26","397.43","392.14","-","1.02%"
"May 23, 2016","393.21","393.98","394.59","393.21","-","-0.19%"
"May 20, 2016","393.95","391.22","394.57","391.14","-","0.72%"
"May 19, 2016","391.13","394.03","394.18","389.58","-","-0.90%"
"May 18, 2016","394.67","394.84","396.19","392.59","-","-0.12%"
"May 17, 2016","395.14","396.57","398.19","394.23","-","-0.32%"
"May 16, 2016","396.42","393.59","396.91","393.46","-","0.71%"
"May 13, 2016","393.63","396.81","396.82","393.37","-","-0.89%"
"May 12, 2016","397.18","397.68","399.29","395.51","-","-0.20%"
"May 11, 2016","397.99","400.00","400.38","397.94","-","-0.47%"
"May 10, 2016","399.88","395.34","399.88","395.11","-","1.14%"
"May 09, 2016","395.38","395.43","396.69","394.58","-","-0.07%"
"May 06, 2016","395.66","395.47","395.66","393.39","-","0.06%"
"May 05, 2016","395.42","396.12","396.86","394.74","-","-0.20%"
"May 04, 2016","396.23","399.42","399.43","395.44","-","-0.89%"
"May 03, 2016","399.77","404.30","404.82","398.74","-","-1.09%"
"May 02, 2016","404.17","403.29","404.46","402.01","-","0.21%"
"Apr 29, 2016","403.34","405.37","405.78","401.67","-","-0.40%"
"Apr 28, 2016","404.95","407.28","408.21","404.89","-","-0.45%"
"Apr 27, 2016","406.77","406.68","407.30","405.07","-","0.02%"
"Apr 26, 2016","406.68","405.54","407.59","405.08","-","0.20%"
"Apr 25, 2016","405.87","406.95","406.95","404.59","-","-0.26%"
"Apr 22, 2016","406.92","407.71","408.17","405.56","-","-0.33%"
"Apr 21, 2016","408.26","408.89","409.98","407.60","-","-0.19%"
"Apr 20, 2016","409.05","408.93","409.65","407.83","-","0.07%"
"Apr 19, 2016","408.75","404.62","409.26","404.62","-","1.05%"
"Apr 18, 2016","404.49","403.42","404.49","400.88","-","0.23%"
"Apr 15, 2016","403.58","403.53","403.92","403.12","-","-0.07%"
"Apr 14, 2016","403.85","402.73","404.42","402.73","-","0.33%"
"Apr 13, 2016","402.53","397.77","402.60","397.76","-","1.36%"
"Apr 12, 2016","397.12","393.91","397.96","393.69","-","0.75%"
"Apr 11, 2016","394.17","393.73","396.80","393.03","-","0.09%"
"Apr 08, 2016","393.83","390.48","395.16","390.05","-","0.68%"
"Apr 07, 2016","391.18","394.21","395.16","390.00","-","-0.64%"
"Apr 06, 2016","393.71","390.72","394.21","390.24","-","0.78%"
"Apr 05, 2016","390.68","395.86","395.87","390.25","-","-1.39%"
"Apr 04, 2016","396.17","396.54","397.47","395.71","-","0.04%"
"Apr 01, 2016","396.01","397.93","397.94","392.30","-","-0.56%"
"Mar 31, 2016","398.26","398.87","399.33","397.73","-","-0.22%"
"Mar 30, 2016","399.15","395.83","400.35","395.73","-","1.17%"
"Mar 29, 2016","394.53","392.58","396.06","390.98","-","0.48%"
"Mar 28, 2016","392.65","391.67","393.14","391.46","-","0.22%"
"Mar 25, 2016","391.77","391.57","391.86","391.38","-","0.07%"
"Mar 24, 2016","391.51","393.83","393.84","389.79","-","-0.60%"
"Mar 23, 2016","393.87","396.72","396.82","393.66","-","-0.78%"
"Mar 22, 2016","396.97","396.56","397.48","395.07","-","0.01%"
"Mar 21, 2016","396.92","396.89","397.35","395.59","-","-0.07%"
"Mar 18, 2016","397.21","396.34","397.60","395.68","-","0.26%"
"Mar 17, 2016","396.18","392.13","396.98","392.12","-","1.52%"
"Mar 16, 2016","390.25","389.50","392.89","388.21","-","0.13%"
"Mar 15, 2016","389.73","392.03","392.03","388.47","-","-0.62%"
"Mar 14, 2016","392.16","391.82","393.12","391.01","-","0.10%"
"Mar 11, 2016","391.75","385.16","391.76","384.68","-","1.77%"
"Mar 10, 2016","384.94","384.96","388.22","383.03","-","-0.04%"
"Mar 09, 2016","385.10","383.77","385.70","382.77","-","0.27%"
"Mar 08, 2016","384.07","387.81","387.89","383.62","-","-0.87%"
"Mar 07, 2016","387.45","387.43","388.35","385.12","-","0.03%"
"Mar 04, 2016","387.33","384.78","388.40","384.61","-","0.69%"
"Mar 03, 2016","384.68","382.37","384.95","382.35","-","0.72%"
"Mar 02, 2016","381.94","378.56","382.47","378.56","-","0.94%"
"Mar 01, 2016","378.38","371.81","378.67","371.58","-","1.81%"
"Feb 29, 2016","371.66","373.13","374.33","371.59","-","-0.42%"
"Feb 26, 2016","373.23","372.89","375.52","372.80","-","0.09%"
"Feb 25, 2016","372.88","368.65","372.97","368.55","-","1.11%"
"Feb 24, 2016","368.77","370.26","370.27","364.00","-","-0.46%"
"Feb 23, 2016","370.47","374.52","375.02","370.10","-","-1.07%"
"Feb 22, 2016","374.46","370.02","374.60","369.69","-","1.28%"
"Feb 19, 2016","369.74","371.12","371.15","367.39","-","-0.38%"
"Feb 18, 2016","371.15","370.89","373.01","370.47","-","0.09%"
"Feb 17, 2016","370.82","365.19","371.23","364.44","-","1.51%"
"Feb 16, 2016","365.32","361.70","365.32","361.42","-","1.02%"
"Feb 15, 2016","361.63","357.15","362.36","357.10","-","1.28%"
"Feb 12, 2016","357.07","353.24","357.25","351.25","-","1.05%"
"Feb 11, 2016","353.35","358.97","359.30","351.31","-","-1.32%"
"Feb 10, 2016","358.08","358.14","362.03","356.89","-","-0.10%"
"Feb 09, 2016","358.43","361.09","361.09","355.98","-","-0.66%"
"Feb 08, 2016","360.81","366.47","367.20","358.48","-","-1.57%"
"Feb 05, 2016","366.57","372.21","372.43","365.74","-","-1.46%"
"Feb 04, 2016","371.99","369.98","373.89","369.71","-","0.70%"
"Feb 03, 2016","369.39","369.50","370.53","364.05","-","0.02%"
"Feb 02, 2016","369.31","376.09","376.18","368.88","-","-1.78%"
"Feb 01, 2016","375.99","375.13","376.93","372.96","-","0.26%"
"Jan 29, 2016","375.02","367.63","375.23","367.30","-","2.01%"
"Jan 28, 2016","367.64","367.14","369.53","364.98","-","0.16%"
"Jan 27, 2016","367.05","367.77","370.77","366.02","-","-0.16%"
"Jan 26, 2016","367.63","364.83","368.08","362.11","-","0.76%"
"Jan 25, 2016","364.84","367.71","369.05","364.76","-","-0.85%"
"Jan 22, 2016","367.97","358.98","368.46","358.94","-","2.66%"
"Jan 21, 2016","358.45","357.38","361.08","355.05","-","0.32%"
"Jan 20, 2016","357.32","364.66","364.73","352.10","-","-2.00%"
"Jan 19, 2016","364.61","362.66","367.21","362.35","-","0.53%"
"Jan 18, 2016","362.68","364.00","364.24","362.66","-","-0.49%"
"Jan 15, 2016","364.47","371.51","372.18","361.87","-","-1.82%"
"Jan 14, 2016","371.24","370.56","372.72","366.06","-","0.20%"
"Jan 13, 2016","370.51","374.23","378.01","370.13","-","-0.93%"
"Jan 12, 2016","373.98","373.07","376.22","371.76","-","0.24%"
"Jan 11, 2016","373.10","374.78","375.83","370.89","-","-0.44%"
"Jan 08, 2016","374.75","378.53","380.02","374.41","-","-0.84%"
"Jan 07, 2016","377.91","386.44","386.49","377.91","-","-2.17%"
"Jan 06, 2016","386.28","391.40","391.52","385.37","-","-1.24%"
"Jan 05, 2016","391.14","391.35","392.06","389.83","-","-0.01%"
"Jan 04, 2016","391.16","399.39","399.41","388.29","-","-2.06%"
"Jan 01, 2016","399.37","399.39","399.40","399.37","-","0.00%"
"Dec 31, 2015","399.36","402.19","402.40","399.36","-","-0.70%"
"Dec 30, 2015","402.19","404.70","405.12","402.15","-","-0.59%"
"Dec 29, 2015","404.58","401.25","405.17","401.20","-","0.81%"
"Dec 28, 2015","401.31","402.27","402.39","399.94","-","-0.20%"
"Dec 25, 2015","402.13","402.37","402.42","402.12","-","-0.03%"
"Dec 24, 2015","402.27","401.90","402.89","401.90","-","0.14%"
"Dec 23, 2015","401.69","396.62","402.06","396.59","-","1.27%"
"Dec 22, 2015","396.65","394.01","396.97","393.94","-","0.66%"
"Dec 21, 2015","394.05","392.89","395.50","392.39","-","0.31%"
"Dec 18, 2015","392.85","397.95","398.44","392.85","-","-1.28%"
"Dec 17, 2015","397.93","400.20","402.81","397.79","-","-0.63%"
"Dec 16, 2015","400.47","395.35","400.78","395.34","-","1.35%"
"Dec 15, 2015","395.15","391.57","396.42","391.22","-","0.90%"
"Dec 14, 2015","391.63","392.68","392.82","388.83","-","-0.34%"
"Dec 11, 2015","392.95","399.18","399.28","392.55","-","-1.60%"
"Dec 10, 2015","399.35","400.10","400.95","398.73","-","-0.10%"
"Dec 09, 2015","399.76","401.23","404.03","398.88","-","-0.34%"
"Dec 08, 2015","401.14","404.88","405.00","399.66","-","-1.00%"
"Dec 07, 2015","405.19","407.07","407.91","403.90","-","-0.49%"
"Dec 04, 2015","407.18","404.87","407.30","402.31","-","0.80%"
"Dec 03, 2015","403.93","408.23","408.99","403.93","-","-0.99%"
"Dec 02, 2015","407.96","411.35","411.60","407.96","-","-0.78%"
"Dec 01, 2015","411.15","407.24","411.47","407.22","-","0.97%"
"Nov 30, 2015","407.20","408.84","408.88","407.20","-","-0.45%"
"Nov 27, 2015","409.05","410.21","410.32","408.37","-","-0.32%"
"Nov 26, 2015","410.37","409.30","410.37","409.29","-","0.34%"
"Nov 25, 2015","408.97","408.79","409.88","408.37","-","0.09%"
"Nov 24, 2015","408.60","409.14","409.35","406.21","-","-0.12%"
"Nov 23, 2015","409.08","410.10","410.47","408.57","-","-0.32%"
"Nov 20, 2015","410.40","409.51","411.75","409.12","-","0.19%"
"Nov 19, 2015","409.61","407.24","410.21","407.22","-","0.65%"
"Nov 18, 2015","406.98","403.61","407.33","403.02","-","0.82%"
"Nov 17, 2015","403.67","401.19","405.37","401.17","-","0.60%"
"Nov 16, 2015","401.28","398.90","401.28","397.35","-","0.63%"
"Nov 13, 2015","398.78","403.49","403.53","398.77","-","-1.08%"
"Nov 12, 2015","403.12","407.78","408.25","403.12","-","-1.08%"
"Nov 11, 2015","407.54","407.44","409.13","407.20","-","0.07%"
"Nov 10, 2015","407.24","408.04","408.05","405.70","-","-0.18%"
"Nov 09, 2015","407.96","410.93","411.66","406.88","-","-0.78%"
"Nov 06, 2015","411.16","413.07","413.27","409.26","-","-0.47%"
"Nov 05, 2015","413.09","413.91","414.63","411.82","-","-0.21%"
"Nov 04, 2015","413.95","414.62","416.26","413.13","-","-0.10%"
"Nov 03, 2015","414.38","413.22","415.27","412.29","-","0.24%"
"Nov 02, 2015","413.40","411.23","413.40","409.76","-","0.52%"
"Oct 30, 2015","411.25","411.59","412.73","410.85","-","-0.02%"
"Oct 29, 2015","411.35","412.34","412.62","410.33","-","-0.55%"
"Oct 28, 2015","413.64","409.59","413.64","409.26","-","0.92%"
"Oct 27, 2015","409.86","411.91","412.00","408.86","-","-0.52%"
"Oct 26, 2015","411.99","412.08","413.04","411.68","-","-0.10%"
"Oct 23, 2015","412.39","407.89","412.78","407.75","-","1.04%"
"Oct 22, 2015","408.14","404.32","408.24","403.76","-","0.87%"
"Oct 21, 2015","404.60","405.79","407.09","404.15","-","-0.31%"
"Oct 20, 2015","405.86","406.38","407.07","405.24","-","-0.16%"
"Oct 19, 2015","406.51","406.96","407.53","405.14","-","-0.17%"
"Oct 16, 2015","407.21","405.56","407.21","405.55","-","0.42%"
"Oct 15, 2015","405.49","400.50","405.68","400.39","-","1.42%"
"Oct 14, 2015","399.82","401.70","402.17","399.82","-","-0.49%"
"Oct 13, 2015","401.80","404.98","404.99","401.38","-","-0.84%"
"Oct 12, 2015","405.21","404.88","405.69","404.32","-","0.10%"
"Oct 09, 2015","404.81","402.55","405.72","402.54","-","0.68%"
"Oct 08, 2015","402.07","399.87","402.73","398.76","-","0.52%"
"Oct 07, 2015","399.98","396.44","401.30","396.37","-","0.95%"
"Oct 06, 2015","396.23","395.05","397.46","395.02","-","0.28%"
"Oct 05, 2015","395.12","387.41","395.27","387.41","-","1.91%"
"Oct 02, 2015","387.71","382.96","387.71","380.07","-","1.17%"
"Oct 01, 2015","383.23","381.71","384.54","380.61","-","0.41%"
"Sep 30, 2015","381.65","374.28","381.78","374.22","-","2.03%"
"Sep 29, 2015","374.06","376.32","376.34","372.91","-","-0.62%"
"Sep 28, 2015","376.40","384.44","384.55","376.18","-","-2.06%"
"Sep 25, 2015","384.30","381.81","386.73","381.42","-","0.46%"
"Sep 24, 2015","382.54","384.74","384.84","379.57","-","-0.60%"
"Sep 23, 2015","384.85","386.36","386.98","384.38","-","-0.43%"
"Sep 22, 2015","386.51","392.98","393.35","385.03","-","-1.65%"
"Sep 21, 2015","392.99","393.01","394.87","391.99","-","-0.27%"
"Sep 18, 2015","394.04","399.42","399.62","392.72","-","-1.19%"
"Sep 17, 2015","398.77","399.10","403.23","398.76","-","0.01%"
"Sep 16, 2015","398.75","394.08","398.88","394.03","-","1.29%"
"Sep 15, 2015","393.69","391.09","394.22","390.39","-","0.75%"
"Sep 14, 2015","390.74","392.67","393.27","390.22","-","-0.31%"
"Sep 11, 2015","391.96","392.05","392.50","389.82","-","0.07%"
"Sep 10, 2015","391.69","392.46","393.64","389.81","-","-0.22%"
"Sep 09, 2015","392.54","391.70","398.52","391.70","-","0.29%"
"Sep 08, 2015","391.42","384.72","391.73","384.59","-","1.76%"
"Sep 07, 2015","384.65","384.32","385.41","383.97","-","0.04%"
"Sep 04, 2015","384.49","391.48","391.48","383.56","-","-1.67%"
"Sep 03, 2015","391.03","389.52","393.99","389.26","-","0.47%"
"Sep 02, 2015","389.22","385.76","389.29","385.19","-","0.79%"
"Sep 01, 2015","386.17","396.84","396.94","385.15","-","-2.66%"
"Aug 31, 2015","396.73","399.27","399.41","395.60","-","-0.71%"
"Aug 28, 2015","399.56","398.00","399.84","397.72","-","0.50%"
"Aug 27, 2015","397.58","388.64","398.10","388.64","-","2.22%"
"Aug 26, 2015","388.96","382.92","388.96","381.13","-","1.85%"
"Aug 25, 2015","381.91","382.23","390.92","380.73","-","-0.12%"
"Aug 24, 2015","382.36","397.57","397.57","377.93","-","-3.84%"
"Aug 21, 2015","397.64","408.58","408.58","397.64","-","-2.68%"
"Aug 20, 2015","408.57","415.74","415.96","408.57","-","-1.62%"
"Aug 19, 2015","415.31","419.54","419.91","414.36","-","-1.03%"
"Aug 18, 2015","419.63","420.96","421.30","419.31","-","-0.33%"
"Aug 17, 2015","421.00","420.26","421.05","417.85","-","0.17%"
"Aug 14, 2015","420.29","419.96","420.51","419.03","-","0.12%"
"Aug 13, 2015","419.80","419.46","421.12","419.16","-","-0.02%"
"Aug 12, 2015","419.87","422.00","422.06","415.97","-","-0.55%"
"Aug 11, 2015","422.21","427.04","427.23","420.96","-","-0.97%"
"Aug 10, 2015","426.35","421.96","427.03","421.70","-","1.02%"
"Aug 07, 2015","422.03","423.16","423.41","421.06","-","-0.27%"
"Aug 06, 2015","423.19","426.23","426.46","422.52","-","-0.59%"
"Aug 05, 2015","425.71","424.06","427.30","423.77","-","0.19%"
"Aug 04, 2015","424.92","424.89","425.84","423.78","-","-0.09%"
"Aug 03, 2015","425.32","426.03","426.05","423.92","-","-0.34%"
"Jul 31, 2015","426.78","425.44","427.93","425.41","-","0.38%"
"Jul 30, 2015","425.16","425.31","425.70","422.97","-","-0.11%"
"Jul 29, 2015","425.64","422.94","425.84","422.67","-","0.80%"
"Jul 28, 2015","422.25","418.80","422.90","418.32","-","0.68%"
"Jul 27, 2015","419.38","422.51","422.72","418.72","-","-0.81%"
"Jul 24, 2015","422.80","427.06","427.16","422.43","-","-1.03%"
"Jul 23, 2015","427.18","428.55","429.55","426.87","-","-0.28%"
"Jul 22, 2015","428.37","430.97","430.99","427.80","-","-0.66%"
"Jul 21, 2015","431.22","431.87","432.33","430.89","-","-0.17%"
"Jul 20, 2015","431.96","431.64","432.33","431.01","-","0.00%"
"Jul 17, 2015","431.96","432.06","432.64","431.04","-","-0.05%"
"Jul 16, 2015","432.19","429.06","432.19","428.79","-","0.74%"
"Jul 15, 2015","429.01","429.78","430.05","428.45","-","-0.10%"
"Jul 14, 2015","429.43","427.31","429.93","427.23","-","0.52%"
"Jul 13, 2015","427.19","423.50","427.33","423.45","-","0.90%"
"Jul 10, 2015","423.37","417.23","423.71","417.22","-","1.50%"
