"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 03, 2017","1,920.58","1,917.50","1,925.61","1,915.68","-","0.22%"
"Jun 30, 2017","1,916.43","1,919.66","1,923.40","1,915.33","-","-0.16%"
"Jun 29, 2017","1,919.59","1,933.29","1,938.69","1,914.00","-","-0.63%"
"Jun 28, 2017","1,931.73","1,919.15","1,933.33","1,916.70","-","0.74%"
"Jun 27, 2017","1,917.57","1,926.52","1,928.93","1,917.57","-","-0.51%"
"Jun 26, 2017","1,927.49","1,925.08","1,935.08","1,924.69","-","0.13%"
"Jun 23, 2017","1,925.01","1,921.78","1,926.68","1,919.10","-","0.18%"
"Jun 22, 2017","1,921.54","1,921.15","1,924.93","1,919.26","-","0.08%"
"Jun 21, 2017","1,920.00","1,923.18","1,923.99","1,917.56","-","-0.13%"
"Jun 20, 2017","1,922.54","1,936.01","1,937.46","1,922.54","-","-0.72%"
"Jun 19, 2017","1,936.52","1,922.86","1,936.62","1,922.61","-","0.69%"
"Jun 16, 2017","1,923.24","1,916.80","1,923.24","1,916.33","-","0.35%"
"Jun 15, 2017","1,916.52","1,926.48","1,926.94","1,908.09","-","-0.73%"
"Jun 14, 2017","1,930.52","1,929.22","1,936.35","1,922.59","-","0.09%"
"Jun 13, 2017","1,928.74","1,918.87","1,929.08","1,918.84","-","0.52%"
"Jun 12, 2017","1,918.70","1,923.43","1,924.69","1,914.40","-","-0.21%"
"Jun 09, 2017","1,922.79","1,921.36","1,930.25","1,916.34","-","-0.07%"
"Jun 08, 2017","1,924.20","1,926.43","1,927.11","1,920.62","-","-0.15%"
"Jun 07, 2017","1,927.06","1,926.12","1,930.85","1,922.57","-","0.05%"
"Jun 06, 2017","1,926.05","1,931.17","1,932.18","1,924.88","-","-0.29%"
"Jun 05, 2017","1,931.73","1,934.38","1,934.75","1,930.48","-","-0.18%"
"Jun 02, 2017","1,935.21","1,923.10","1,936.26","1,922.96","-","0.63%"
"Jun 01, 2017","1,923.10","1,910.96","1,923.10","1,910.92","-","0.59%"
"May 31, 2017","1,911.74","1,908.92","1,914.93","1,907.08","-","0.10%"
"May 30, 2017","1,909.90","1,909.89","1,911.66","1,907.94","-","-0.09%"
"May 29, 2017","1,911.70","1,912.12","1,912.49","1,910.68","-","-0.03%"
"May 26, 2017","1,912.21","1,913.98","1,913.99","1,909.48","-","-0.12%"
"May 25, 2017","1,914.59","1,910.46","1,916.21","1,909.10","-","0.36%"
"May 24, 2017","1,907.81","1,904.63","1,910.25","1,903.76","-","0.06%"
"May 23, 2017","1,906.69","1,904.21","1,908.23","1,902.68","-","0.09%"
"May 22, 2017","1,904.92","1,896.17","1,904.92","1,894.77","-","0.54%"
"May 19, 2017","1,894.77","1,879.79","1,899.15","1,878.89","-","0.73%"
"May 18, 2017","1,880.96","1,881.77","1,883.19","1,873.03","-","-0.09%"
"May 17, 2017","1,882.62","1,906.17","1,907.33","1,882.62","-","-1.24%"
"May 16, 2017","1,906.23","1,902.39","1,908.10","1,901.80","-","0.24%"
"May 15, 2017","1,901.64","1,892.03","1,902.44","1,891.97","-","0.46%"
"May 12, 2017","1,892.97","1,890.59","1,893.63","1,889.47","-","0.09%"
"May 11, 2017","1,891.21","1,895.02","1,896.19","1,884.57","-","-0.25%"
"May 10, 2017","1,895.93","1,893.80","1,895.93","1,891.98","-","0.13%"
"May 09, 2017","1,893.41","1,896.66","1,896.75","1,890.80","-","-0.21%"
"May 08, 2017","1,897.32","1,897.71","1,901.26","1,893.91","-","0.03%"
"May 05, 2017","1,896.75","1,887.79","1,897.77","1,885.49","-","0.54%"
"May 04, 2017","1,886.48","1,881.23","1,888.27","1,880.10","-","0.18%"
"May 03, 2017","1,883.13","1,887.83","1,887.83","1,878.71","-","-0.16%"
"May 02, 2017","1,886.15","1,881.65","1,887.38","1,881.60","-","0.19%"
"May 01, 2017","1,882.49","1,878.91","1,884.45","1,878.11","-","0.22%"
"Apr 28, 2017","1,878.28","1,881.23","1,882.97","1,878.26","-","-0.15%"
"Apr 27, 2017","1,881.14","1,883.05","1,884.36","1,878.15","-","-0.07%"
"Apr 26, 2017","1,882.44","1,883.05","1,887.94","1,881.62","-","0.02%"
"Apr 25, 2017","1,882.04","1,871.80","1,883.78","1,871.76","-","0.56%"
"Apr 24, 2017","1,871.65","1,847.91","1,873.19","1,845.98","-","1.61%"
"Apr 21, 2017","1,842.06","1,845.87","1,847.77","1,840.99","-","-0.25%"
"Apr 20, 2017","1,846.65","1,834.81","1,847.14","1,834.67","-","0.63%"
"Apr 19, 2017","1,835.04","1,838.28","1,842.49","1,833.05","-","-0.13%"
"Apr 18, 2017","1,837.34","1,844.73","1,844.98","1,834.45","-","-0.48%"
"Apr 17, 2017","1,846.13","1,832.43","1,846.13","1,832.42","-","0.76%"
"Apr 14, 2017","1,832.28","1,831.96","1,832.28","1,831.31","-","-0.05%"
"Apr 13, 2017","1,833.12","1,844.61","1,845.05","1,832.31","-","-0.54%"
"Apr 12, 2017","1,842.98","1,846.68","1,849.43","1,840.54","-","-0.27%"
"Apr 11, 2017","1,847.88","1,846.78","1,849.30","1,837.44","-","0.06%"
"Apr 10, 2017","1,846.78","1,844.58","1,850.53","1,843.37","-","0.07%"
"Apr 07, 2017","1,845.46","1,846.69","1,847.78","1,842.34","-","-0.06%"
"Apr 06, 2017","1,846.59","1,846.45","1,848.61","1,839.67","-","0.03%"
"Apr 05, 2017","1,845.95","1,850.69","1,860.33","1,845.95","-","-0.22%"
"Apr 04, 2017","1,850.02","1,849.66","1,850.08","1,844.12","-","0.06%"
"Apr 03, 2017","1,848.97","1,853.55","1,855.20","1,842.45","-","-0.25%"
"Mar 31, 2017","1,853.69","1,857.20","1,858.49","1,851.96","-","-0.34%"
"Mar 30, 2017","1,859.95","1,857.67","1,861.29","1,854.79","-","0.17%"
"Mar 29, 2017","1,856.76","1,855.08","1,858.71","1,851.59","-","-0.11%"
"Mar 28, 2017","1,858.88","1,844.18","1,858.88","1,844.09","-","0.74%"
"Mar 27, 2017","1,845.15","1,848.04","1,848.07","1,833.81","-","-0.04%"
"Mar 24, 2017","1,845.81","1,844.61","1,851.56","1,842.87","-","0.05%"
"Mar 23, 2017","1,844.97","1,842.15","1,851.04","1,840.97","-","0.13%"
"Mar 22, 2017","1,842.63","1,846.42","1,846.42","1,835.66","-","-0.20%"
"Mar 21, 2017","1,846.39","1,859.97","1,868.84","1,845.47","-","-0.76%"
"Mar 20, 2017","1,860.53","1,863.36","1,865.39","1,857.99","-","-0.14%"
"Mar 17, 2017","1,863.08","1,864.13","1,867.66","1,862.01","-","-0.05%"
"Mar 16, 2017","1,864.10","1,860.89","1,866.66","1,859.98","-","0.54%"
"Mar 15, 2017","1,854.15","1,841.64","1,862.13","1,840.61","-","0.61%"
"Mar 14, 2017","1,842.98","1,848.95","1,849.06","1,838.28","-","-0.38%"
"Mar 13, 2017","1,850.02","1,846.41","1,850.02","1,845.98","-","0.22%"
"Mar 10, 2017","1,845.88","1,835.62","1,848.62","1,835.47","-","0.54%"
"Mar 09, 2017","1,835.90","1,834.15","1,838.91","1,831.83","-","0.06%"
"Mar 08, 2017","1,834.72","1,840.16","1,841.20","1,833.84","-","-0.32%"
"Mar 07, 2017","1,840.57","1,844.62","1,846.04","1,838.59","-","-0.28%"
"Mar 06, 2017","1,845.70","1,851.44","1,852.11","1,841.47","-","-0.18%"
"Mar 03, 2017","1,848.98","1,847.82","1,852.10","1,844.01","-","0.01%"
"Mar 02, 2017","1,848.84","1,856.51","1,858.34","1,847.22","-","-0.40%"
"Mar 01, 2017","1,856.34","1,834.55","1,858.98","1,833.72","-","0.96%"
"Feb 28, 2017","1,838.70","1,839.13","1,841.32","1,834.59","-","-0.16%"
"Feb 27, 2017","1,841.57","1,840.17","1,841.57","1,836.15","-","0.04%"
"Feb 24, 2017","1,840.80","1,844.71","1,844.81","1,833.32","-","-0.25%"
"Feb 23, 2017","1,845.35","1,843.01","1,848.56","1,840.59","-","0.16%"
"Feb 22, 2017","1,842.37","1,843.04","1,845.11","1,839.33","-","-0.04%"
"Feb 21, 2017","1,843.05","1,836.40","1,844.00","1,833.65","-","0.34%"
"Feb 20, 2017","1,836.78","1,835.99","1,837.85","1,834.71","-","0.02%"
"Feb 17, 2017","1,836.50","1,836.53","1,836.57","1,830.30","-","-0.00%"
"Feb 16, 2017","1,836.56","1,835.11","1,838.24","1,832.15","-","0.16%"
"Feb 15, 2017","1,833.55","1,824.84","1,835.86","1,824.06","-","0.54%"
"Feb 14, 2017","1,823.63","1,823.60","1,824.74","1,816.39","-","0.02%"
"Feb 13, 2017","1,823.34","1,814.87","1,825.26","1,814.09","-","0.48%"
"Feb 10, 2017","1,814.71","1,806.61","1,817.18","1,806.51","-","0.40%"
"Feb 09, 2017","1,807.54","1,801.80","1,808.68","1,798.73","-","0.29%"
"Feb 08, 2017","1,802.26","1,797.41","1,802.26","1,794.87","-","0.28%"
"Feb 07, 2017","1,797.29","1,799.83","1,800.71","1,794.72","-","-0.05%"
"Feb 06, 2017","1,798.21","1,804.60","1,806.39","1,796.77","-","-0.40%"
"Feb 03, 2017","1,805.51","1,792.90","1,806.01","1,792.25","-","0.58%"
"Feb 02, 2017","1,795.11","1,794.20","1,797.44","1,790.65","-","0.10%"
"Feb 01, 2017","1,793.39","1,791.85","1,799.87","1,789.90","-","0.06%"
"Jan 31, 2017","1,792.40","1,792.21","1,794.31","1,786.22","-","0.02%"
"Jan 30, 2017","1,792.06","1,803.77","1,804.32","1,785.23","-","-0.63%"
"Jan 27, 2017","1,803.39","1,804.37","1,806.01","1,801.34","-","-0.02%"
"Jan 26, 2017","1,803.75","1,806.74","1,810.75","1,803.07","-","-0.11%"
"Jan 25, 2017","1,805.81","1,789.39","1,807.49","1,789.19","-","0.85%"
"Jan 24, 2017","1,790.57","1,783.80","1,790.66","1,779.78","-","0.51%"
"Jan 23, 2017","1,781.43","1,784.98","1,786.91","1,777.45","-","-0.07%"
"Jan 20, 2017","1,782.71","1,777.93","1,785.02","1,776.21","-","0.38%"
"Jan 19, 2017","1,776.02","1,780.37","1,783.08","1,774.79","-","-0.54%"
"Jan 18, 2017","1,785.69","1,784.01","1,785.69","1,778.82","-","0.16%"
"Jan 17, 2017","1,782.86","1,783.00","1,787.94","1,781.43","-","-0.05%"
"Jan 16, 2017","1,783.76","1,787.71","1,788.85","1,782.97","-","-0.25%"
"Jan 13, 2017","1,788.23","1,780.71","1,790.08","1,779.65","-","0.27%"
"Jan 12, 2017","1,783.44","1,785.22","1,789.27","1,775.71","-","0.30%"
"Jan 11, 2017","1,778.17","1,777.81","1,785.49","1,774.62","-","-0.08%"
"Jan 10, 2017","1,779.62","1,778.73","1,782.90","1,776.19","-","0.15%"
"Jan 09, 2017","1,776.94","1,780.03","1,781.46","1,775.89","-","-0.35%"
"Jan 06, 2017","1,783.10","1,782.52","1,783.55","1,775.62","-","0.04%"
"Jan 05, 2017","1,782.46","1,774.43","1,782.97","1,774.24","-","0.48%"
"Jan 04, 2017","1,773.96","1,759.03","1,774.92","1,759.03","-","0.91%"
"Jan 03, 2017","1,757.99","1,749.01","1,760.40","1,747.94","-","0.28%"
"Jan 02, 2017","1,753.09","1,749.61","1,753.09","1,748.01","-","0.11%"
"Dec 30, 2016","1,751.22","1,753.00","1,757.99","1,747.52","-","-0.10%"
"Dec 29, 2016","1,752.96","1,751.94","1,753.62","1,750.53","-","0.14%"
"Dec 28, 2016","1,750.48","1,760.84","1,761.93","1,750.48","-","-0.57%"
"Dec 27, 2016","1,760.56","1,758.09","1,763.10","1,757.34","-","0.12%"
"Dec 26, 2016","1,758.48","1,758.83","1,759.34","1,758.45","-","-0.04%"
"Dec 23, 2016","1,759.15","1,756.97","1,759.15","1,755.94","-","0.08%"
"Dec 22, 2016","1,757.83","1,759.66","1,760.60","1,754.85","-","-0.13%"
"Dec 21, 2016","1,760.09","1,762.44","1,764.10","1,760.00","-","-0.08%"
"Dec 20, 2016","1,761.43","1,757.42","1,762.79","1,755.66","-","0.15%"
"Dec 19, 2016","1,758.82","1,756.98","1,761.43","1,755.35","-","0.23%"
"Dec 16, 2016","1,754.74","1,755.61","1,760.06","1,754.74","-","0.01%"
"Dec 15, 2016","1,754.51","1,754.32","1,759.64","1,748.58","-","-0.52%"
"Dec 14, 2016","1,763.72","1,773.33","1,775.31","1,752.61","-","-0.58%"
"Dec 13, 2016","1,774.01","1,761.97","1,776.35","1,760.79","-","0.78%"
"Dec 12, 2016","1,760.25","1,760.37","1,765.28","1,758.28","-","0.01%"
"Dec 09, 2016","1,760.12","1,753.77","1,760.67","1,753.13","-","0.41%"
"Dec 08, 2016","1,752.94","1,749.44","1,756.18","1,748.39","-","0.21%"
"Dec 07, 2016","1,749.31","1,727.32","1,749.31","1,727.20","-","1.24%"
"Dec 06, 2016","1,727.82","1,720.32","1,727.82","1,719.94","-","0.57%"
"Dec 05, 2016","1,718.10","1,706.82","1,722.31","1,704.72","-","0.54%"
"Dec 02, 2016","1,708.94","1,709.95","1,713.31","1,704.82","-","0.02%"
"Dec 01, 2016","1,708.64","1,711.76","1,715.93","1,707.85","-","-0.20%"
"Nov 30, 2016","1,712.09","1,716.58","1,721.49","1,711.52","-","-0.19%"
"Nov 29, 2016","1,715.42","1,714.28","1,719.90","1,709.48","-","0.14%"
"Nov 28, 2016","1,712.98","1,720.90","1,725.28","1,712.87","-","-0.46%"
"Nov 25, 2016","1,720.84","1,712.83","1,721.15","1,712.81","-","0.44%"
"Nov 24, 2016","1,713.27","1,710.92","1,713.77","1,710.29","-","0.21%"
"Nov 23, 2016","1,709.71","1,714.23","1,716.32","1,704.30","-","-0.20%"
"Nov 22, 2016","1,713.07","1,710.83","1,716.00","1,709.88","-","0.15%"
"Nov 21, 2016","1,710.49","1,697.70","1,711.76","1,697.47","-","0.77%"
"Nov 18, 2016","1,697.35","1,703.61","1,705.21","1,696.94","-","-0.56%"
"Nov 17, 2016","1,706.98","1,700.24","1,706.98","1,698.86","-","0.50%"
"Nov 16, 2016","1,698.41","1,702.23","1,705.76","1,696.55","-","-0.20%"
"Nov 15, 2016","1,701.82","1,693.66","1,702.47","1,692.04","-","0.56%"
"Nov 14, 2016","1,692.31","1,696.15","1,699.00","1,688.80","-","-0.28%"
"Nov 11, 2016","1,696.99","1,702.02","1,705.34","1,689.49","-","-0.25%"
"Nov 10, 2016","1,701.29","1,694.56","1,712.70","1,692.86","-","0.28%"
"Nov 09, 2016","1,696.46","1,690.55","1,698.00","1,674.91","-","0.28%"
"Nov 08, 2016","1,691.74","1,686.41","1,694.49","1,681.31","-","0.36%"
"Nov 07, 2016","1,685.62","1,657.55","1,686.56","1,657.06","-","1.54%"
"Nov 04, 2016","1,660.12","1,667.63","1,667.63","1,658.17","-","-0.41%"
"Nov 03, 2016","1,667.03","1,671.85","1,675.35","1,666.13","-","-0.35%"
"Nov 02, 2016","1,672.83","1,685.22","1,685.25","1,671.01","-","-0.66%"
"Nov 01, 2016","1,683.96","1,691.60","1,696.15","1,678.67","-","-0.41%"
"Oct 31, 2016","1,690.92","1,693.57","1,694.93","1,688.96","-","-0.00%"
"Oct 28, 2016","1,690.96","1,693.50","1,698.62","1,690.46","-","-0.22%"
"Oct 27, 2016","1,694.66","1,699.15","1,702.30","1,693.46","-","-0.31%"
"Oct 26, 2016","1,699.92","1,703.13","1,703.73","1,694.92","-","-0.08%"
"Oct 25, 2016","1,701.20","1,706.02","1,709.81","1,700.57","-","-0.30%"
"Oct 24, 2016","1,706.24","1,701.38","1,710.22","1,699.80","-","0.30%"
"Oct 21, 2016","1,701.16","1,704.08","1,704.22","1,695.13","-","-0.17%"
"Oct 20, 2016","1,704.04","1,706.56","1,708.65","1,699.50","-","-0.16%"
"Oct 19, 2016","1,706.74","1,701.49","1,708.37","1,700.94","-","0.33%"
"Oct 18, 2016","1,701.10","1,688.98","1,704.23","1,688.78","-","0.79%"
"Oct 17, 2016","1,687.84","1,692.64","1,693.77","1,687.84","-","-0.35%"
"Oct 14, 2016","1,693.71","1,690.68","1,704.20","1,689.32","-","0.24%"
"Oct 13, 2016","1,689.62","1,695.12","1,695.83","1,678.36","-","-0.35%"
"Oct 12, 2016","1,695.54","1,700.55","1,701.32","1,693.13","-","-0.28%"
"Oct 11, 2016","1,700.33","1,718.62","1,719.23","1,695.91","-","-1.10%"
"Oct 10, 2016","1,719.29","1,712.76","1,722.48","1,710.05","-","0.40%"
"Oct 07, 2016","1,712.40","1,717.75","1,720.05","1,705.94","-","-0.35%"
"Oct 06, 2016","1,718.40","1,721.75","1,723.48","1,713.31","-","-0.16%"
"Oct 05, 2016","1,721.14","1,718.18","1,723.96","1,715.87","-","0.19%"
"Oct 04, 2016","1,717.82","1,722.97","1,727.05","1,714.73","-","-0.29%"
"Oct 03, 2016","1,722.82","1,724.79","1,728.44","1,719.72","-","-0.17%"
"Sep 30, 2016","1,725.67","1,719.94","1,729.16","1,707.77","-","0.34%"
"Sep 29, 2016","1,719.77","1,727.68","1,733.23","1,716.81","-","-0.34%"
"Sep 28, 2016","1,725.63","1,721.00","1,728.06","1,715.04","-","0.33%"
"Sep 27, 2016","1,719.88","1,714.26","1,722.01","1,708.94","-","0.29%"
"Sep 26, 2016","1,714.85","1,729.89","1,730.34","1,714.16","-","-0.86%"
"Sep 23, 2016","1,729.70","1,738.98","1,739.01","1,729.26","-","-0.62%"
"Sep 22, 2016","1,740.55","1,725.15","1,743.39","1,725.15","-","1.10%"
"Sep 21, 2016","1,721.69","1,703.52","1,725.74","1,702.19","-","1.08%"
"Sep 20, 2016","1,703.23","1,701.55","1,710.61","1,701.54","-","0.01%"
"Sep 19, 2016","1,703.08","1,695.63","1,710.16","1,695.51","-","0.40%"
"Sep 16, 2016","1,696.31","1,706.43","1,707.53","1,691.63","-","-0.50%"
"Sep 15, 2016","1,704.84","1,692.29","1,707.96","1,688.81","-","0.73%"
"Sep 14, 2016","1,692.53","1,692.66","1,702.54","1,690.47","-","-0.14%"
"Sep 13, 2016","1,694.83","1,718.15","1,718.51","1,690.05","-","-1.22%"
"Sep 12, 2016","1,715.76","1,706.53","1,719.11","1,693.31","-","0.46%"
"Sep 09, 2016","1,707.94","1,742.61","1,743.60","1,707.94","-","-2.09%"
"Sep 08, 2016","1,744.44","1,746.48","1,750.06","1,740.49","-","-0.17%"
"Sep 07, 2016","1,747.47","1,746.18","1,749.10","1,743.27","-","0.09%"
"Sep 06, 2016","1,745.89","1,737.51","1,746.80","1,737.33","-","0.49%"
"Sep 05, 2016","1,737.39","1,736.41","1,739.91","1,736.25","-","0.16%"
"Sep 02, 2016","1,734.60","1,723.20","1,737.41","1,722.47","-","0.64%"
"Sep 01, 2016","1,723.55","1,720.45","1,724.85","1,715.59","-","0.23%"
"Aug 31, 2016","1,719.52","1,724.53","1,726.06","1,715.75","-","-0.24%"
"Aug 30, 2016","1,723.65","1,726.84","1,728.32","1,719.56","-","-0.11%"
"Aug 29, 2016","1,725.57","1,720.49","1,728.68","1,718.24","-","-0.03%"
"Aug 26, 2016","1,726.08","1,726.99","1,738.74","1,715.67","-","-0.07%"
"Aug 25, 2016","1,727.30","1,731.24","1,731.94","1,725.62","-","-0.22%"
"Aug 24, 2016","1,731.17","1,738.17","1,740.22","1,729.56","-","-0.42%"
"Aug 23, 2016","1,738.55","1,731.48","1,742.50","1,731.47","-","0.34%"
"Aug 22, 2016","1,732.61","1,730.93","1,733.94","1,726.47","-","0.04%"
"Aug 19, 2016","1,731.85","1,737.96","1,738.17","1,725.67","-","-0.29%"
"Aug 18, 2016","1,736.83","1,732.41","1,738.32","1,731.23","-","0.30%"
"Aug 17, 2016","1,731.64","1,732.59","1,733.92","1,724.38","-","0.04%"
"Aug 16, 2016","1,730.94","1,738.80","1,741.97","1,730.94","-","-0.49%"
"Aug 15, 2016","1,739.43","1,733.98","1,741.21","1,733.61","-","0.19%"
"Aug 12, 2016","1,736.10","1,734.81","1,738.21","1,732.47","-","0.02%"
"Aug 11, 2016","1,735.80","1,728.24","1,736.01","1,725.10","-","0.48%"
"Aug 10, 2016","1,727.49","1,728.04","1,732.95","1,725.97","-","-0.06%"
"Aug 09, 2016","1,728.52","1,720.52","1,731.52","1,719.52","-","0.50%"
"Aug 08, 2016","1,719.91","1,718.04","1,723.04","1,717.88","-","0.19%"
"Aug 05, 2016","1,716.65","1,707.80","1,717.41","1,706.29","-","0.52%"
"Aug 04, 2016","1,707.69","1,703.68","1,709.66","1,703.40","-","0.25%"
"Aug 03, 2016","1,703.43","1,705.10","1,705.13","1,696.79","-","-0.18%"
"Aug 02, 2016","1,706.52","1,715.90","1,716.42","1,702.13","-","-0.65%"
"Aug 01, 2016","1,717.67","1,719.86","1,723.95","1,715.27","-","-0.24%"
"Jul 29, 2016","1,721.79","1,707.70","1,723.25","1,707.70","-","0.83%"
"Jul 28, 2016","1,707.59","1,710.77","1,712.36","1,703.49","-","0.07%"
"Jul 27, 2016","1,706.35","1,707.21","1,712.49","1,701.29","-","0.02%"
"Jul 26, 2016","1,705.99","1,703.96","1,710.15","1,700.90","-","0.12%"
"Jul 25, 2016","1,703.94","1,707.71","1,710.48","1,700.50","-","-0.18%"
"Jul 22, 2016","1,706.97","1,705.81","1,707.69","1,702.19","-","0.09%"
"Jul 21, 2016","1,705.40","1,708.22","1,710.75","1,703.69","-","-0.11%"
"Jul 20, 2016","1,707.32","1,698.30","1,708.23","1,697.28","-","0.51%"
"Jul 19, 2016","1,698.72","1,704.32","1,704.68","1,696.32","-","-0.31%"
"Jul 18, 2016","1,703.93","1,700.62","1,705.53","1,698.61","-","0.20%"
"Jul 15, 2016","1,700.57","1,703.99","1,706.51","1,697.64","-","-0.16%"
"Jul 14, 2016","1,703.22","1,693.35","1,706.76","1,693.16","-","0.52%"
"Jul 13, 2016","1,694.38","1,691.47","1,697.04","1,691.22","-","0.22%"
"Jul 12, 2016","1,690.69","1,677.31","1,693.71","1,677.15","-","0.87%"
"Jul 11, 2016","1,676.15","1,663.54","1,678.82","1,663.54","-","0.83%"
"Jul 08, 2016","1,662.32","1,643.47","1,664.10","1,640.63","-","1.12%"
"Jul 07, 2016","1,643.93","1,641.51","1,652.23","1,638.65","-","0.19%"
"Jul 06, 2016","1,640.74","1,642.53","1,642.71","1,625.74","-","-0.29%"
"Jul 05, 2016","1,645.54","1,660.27","1,660.37","1,640.62","-","-0.92%"
"Jul 04, 2016","1,660.88","1,659.70","1,663.52","1,659.31","-","0.04%"
"Jul 01, 2016","1,660.26","1,653.07","1,663.59","1,652.28","-","0.43%"
"Jun 30, 2016","1,653.23","1,635.70","1,653.23","1,631.10","-","1.15%"
"Jun 29, 2016","1,634.41","1,601.84","1,634.84","1,601.17","-","2.21%"
"Jun 28, 2016","1,599.12","1,571.66","1,600.86","1,569.69","-","1.74%"
"Jun 27, 2016","1,571.76","1,604.91","1,607.23","1,566.70","-","-2.30%"
"Jun 24, 2016","1,608.79","1,690.28","1,690.86","1,606.02","-","-4.90%"
"Jun 23, 2016","1,691.76","1,670.25","1,692.86","1,669.91","-","1.43%"
"Jun 22, 2016","1,667.91","1,667.36","1,677.76","1,666.46","-","-0.05%"
"Jun 21, 2016","1,668.78","1,663.36","1,670.88","1,662.83","-","0.28%"
"Jun 20, 2016","1,664.14","1,641.55","1,672.25","1,641.53","-","1.73%"
"Jun 17, 2016","1,635.78","1,633.75","1,640.42","1,631.21","-","0.47%"
"Jun 16, 2016","1,628.13","1,633.97","1,634.74","1,611.01","-","-0.35%"
"Jun 15, 2016","1,633.80","1,629.68","1,642.18","1,629.01","-","0.21%"
"Jun 14, 2016","1,630.45","1,643.98","1,644.31","1,624.78","-","-0.92%"
"Jun 13, 2016","1,645.64","1,661.70","1,661.78","1,644.65","-","-1.18%"
"Jun 10, 2016","1,665.22","1,686.90","1,686.90","1,660.75","-","-1.39%"
"Jun 09, 2016","1,688.66","1,698.31","1,698.87","1,684.36","-","-0.63%"
"Jun 08, 2016","1,699.29","1,694.72","1,700.75","1,693.83","-","0.30%"
"Jun 07, 2016","1,694.29","1,686.94","1,697.62","1,686.18","-","0.47%"
"Jun 06, 2016","1,686.39","1,677.00","1,688.29","1,675.53","-","0.47%"
"Jun 03, 2016","1,678.58","1,673.13","1,681.81","1,670.02","-","0.29%"
"Jun 02, 2016","1,673.77","1,672.38","1,673.77","1,664.04","-","0.05%"
"Jun 01, 2016","1,672.86","1,673.28","1,674.09","1,664.07","-","-0.10%"
"May 31, 2016","1,674.61","1,677.27","1,681.74","1,669.99","-","-0.13%"
"May 30, 2016","1,676.84","1,675.20","1,677.18","1,673.77","-","0.05%"
"May 27, 2016","1,676.07","1,672.64","1,676.07","1,670.94","-","0.24%"
"May 26, 2016","1,672.12","1,670.72","1,675.63","1,669.88","-","0.19%"
"May 25, 2016","1,668.87","1,654.88","1,671.80","1,654.88","-","0.88%"
"May 24, 2016","1,654.36","1,635.84","1,655.28","1,631.93","-","1.15%"
"May 23, 2016","1,635.62","1,639.79","1,641.35","1,635.62","-","-0.26%"
"May 20, 2016","1,639.85","1,627.62","1,642.36","1,627.28","-","0.75%"
"May 19, 2016","1,627.61","1,638.81","1,639.59","1,620.60","-","-0.83%"
"May 18, 2016","1,641.15","1,640.35","1,648.04","1,632.38","-","-0.03%"
"May 17, 2016","1,641.63","1,649.07","1,655.19","1,637.58","-","-0.42%"
"May 16, 2016","1,648.49","1,636.26","1,650.57","1,635.17","-","0.77%"
"May 13, 2016","1,635.92","1,648.46","1,648.55","1,635.08","-","-0.85%"
"May 12, 2016","1,649.91","1,651.84","1,659.14","1,642.74","-","-0.21%"
"May 11, 2016","1,653.38","1,662.78","1,664.46","1,653.03","-","-0.54%"
"May 10, 2016","1,662.31","1,643.09","1,662.31","1,642.06","-","1.18%"
"May 09, 2016","1,642.89","1,642.28","1,647.70","1,640.22","-","-0.02%"
"May 06, 2016","1,643.19","1,641.69","1,643.19","1,633.20","-","0.12%"
"May 05, 2016","1,641.16","1,644.07","1,647.46","1,638.54","-","-0.17%"
"May 04, 2016","1,644.01","1,657.46","1,657.56","1,640.96","-","-0.88%"
"May 03, 2016","1,658.64","1,675.98","1,679.07","1,654.29","-","-1.01%"
"May 02, 2016","1,675.64","1,670.78","1,676.91","1,664.94","-","0.29%"
"Apr 29, 2016","1,670.80","1,679.24","1,682.21","1,663.71","-","-0.39%"
"Apr 28, 2016","1,677.34","1,687.83","1,692.37","1,677.34","-","-0.51%"
"Apr 27, 2016","1,685.95","1,685.33","1,688.02","1,678.56","-","0.02%"
"Apr 26, 2016","1,685.65","1,681.29","1,689.74","1,679.79","-","0.18%"
"Apr 25, 2016","1,682.68","1,686.54","1,686.54","1,676.88","-","-0.21%"
"Apr 22, 2016","1,686.17","1,688.39","1,690.84","1,680.25","-","-0.25%"
"Apr 21, 2016","1,690.45","1,693.98","1,698.15","1,687.96","-","-0.27%"
"Apr 20, 2016","1,695.05","1,693.36","1,697.42","1,689.66","-","0.13%"
"Apr 19, 2016","1,692.91","1,675.64","1,694.74","1,675.64","-","1.05%"
"Apr 18, 2016","1,675.32","1,670.15","1,675.32","1,659.83","-","0.29%"
"Apr 15, 2016","1,670.47","1,670.33","1,671.96","1,668.49","-","-0.09%"
"Apr 14, 2016","1,671.96","1,666.88","1,674.47","1,666.65","-","0.35%"
"Apr 13, 2016","1,666.17","1,646.85","1,666.30","1,646.82","-","1.33%"
"Apr 12, 2016","1,644.22","1,630.70","1,647.75","1,629.30","-","0.74%"
"Apr 11, 2016","1,632.14","1,631.67","1,643.70","1,628.31","-","-0.00%"
"Apr 08, 2016","1,632.20","1,618.77","1,638.19","1,617.14","-","0.65%"
"Apr 07, 2016","1,621.66","1,635.16","1,639.17","1,616.76","-","-0.72%"
