date,price
2017-08-11,2259.79
2017-08-14,2278.59
2017-08-15,2274.99
2017-08-16,2282.51
2017-08-17,2262.60
2017-08-18,2255.23
2017-08-21,2257.65
2017-08-22,2277.93
2017-08-23,2272.26
2017-08-24,2268.72
2017-08-25,2272.88
2017-08-28,2277.20
2017-08-29,2279.11
2017-08-30,2285.66
2017-08-31,2301.46
2017-09-01,2307.10
2017-09-04,2304.43
2017-09-05,2297.07
2017-09-06,2302.03
2017-09-07,2312.99
2017-09-08,2311.21
2017-09-11,2329.05
2017-09-12,2332.66
2017-09-13,2329.36
2017-09-14,2322.41
2017-09-15,2326.77
2017-09-18,2328.25
2017-09-19,2331.98
2017-09-20,2334.52
2017-09-21,2321.55
2017-09-22,2325.12
2017-09-25,2313.17
2017-09-26,2307.50
2017-09-27,2316.04
2017-09-28,2321.10
2017-09-29,2333.25
2017-10-02,2336.99
2017-10-03,2342.72
2017-10-04,2346.95
2017-10-05,2352.83
2017-10-06,2351.33
2017-10-09,2351.09
2017-10-10,2359.58
2017-10-11,2365.24
2017-10-12,2367.92
2017-10-13,2374.70
2017-10-16,2376.56
2017-10-17,2374.11
2017-10-18,2375.86
2017-10-19,2375.81
2017-10-20,2377.52
2017-10-23,2370.33
2017-10-24,2371.32
2017-10-25,2364.31
2017-10-26,2367.02
2017-10-27,2388.36
2017-10-30,2390.32
2017-10-31,2396.48
2017-11-01,2398.84
2017-11-02,2399.11
2017-11-03,2407.02
2017-11-06,2411.51
2017-11-07,2412.73
2017-11-08,2419.16
2017-11-09,2407.46
2017-11-10,2407.19
2017-11-13,2403.60
2017-11-14,2400.29
2017-11-15,2385.02
2017-11-16,2407.79
2017-11-17,2404.21
2017-11-20,2409.36
2017-11-21,2427.80
2017-11-22,2429.39
2017-11-23,2433.57
2017-11-24,2442.68
2017-11-27,2439.74
2017-11-28,2447.24
2017-11-29,2432.52
2017-11-30,2447.83
2017-12-01,2435.45
2017-12-04,2428.30
2017-12-05,2424.06
2017-12-06,2420.94
2017-12-07,2431.19
2017-12-08,2441.48
2017-12-11,2450.07
2017-12-12,2449.14
2017-12-13,2452.20
2017-12-14,2447.00
2017-12-15,2458.37
2017-12-18,2481.72
2017-12-19,2473.01
2017-12-20,2470.98
2017-12-21,2475.68
2017-12-22,2473.81
2017-12-25,2474.55
2017-12-26,2473.02
2017-12-27,2478.57
