date,price
2018-04-24,1806.82
2018-04-25,1802.40
2018-04-26,1816.38
2018-04-27,1819.66
2018-04-30,1811.19
2018-05-01,1810.31
2018-05-02,1803.36
2018-05-03,1798.10
2018-05-04,1814.52
2018-05-07,1821.17
2018-05-08,1820.33
2018-05-09,1832.65
2018-05-10,1845.21
2018-05-11,1852.57
2018-05-14,1855.96
2018-05-15,1841.60
2018-05-16,1844.39
2018-05-17,1846.12
2018-05-18,1842.13
2018-05-21,1850.49
2018-05-22,1849.32
2018-05-23,1844.43
2018-05-24,1840.03
2018-05-25,1835.14
2018-05-28,1832.13
2018-05-29,1810.81
2018-05-30,1824.78
2018-05-31,1818.27
2018-06-01,1833.32
2018-06-04,1845.10
2018-06-05,1843.63
2018-06-06,1859.12
2018-06-07,1858.99
2018-06-08,1859.36
2018-06-11,1864.71
2018-06-12,1866.58
2018-06-13,1862.26
2018-06-14,1863.81
2018-06-15,1857.84
2018-06-18,1850.57
2018-06-19,1838.47
2018-06-20,1843.93
2018-06-21,1833.75
2018-06-22,1840.24
2018-06-25,1813.96
2018-06-26,1816.27
2018-06-27,1804.03
2018-06-28,1807.01
2018-06-29,1814.96
2018-07-02,1809.69
2018-07-03,1808.76
2018-07-04,1808.62
2018-07-05,1821.28
2018-07-06,1836.96
2018-07-09,1852.51
2018-07-10,1855.86
2018-07-11,1840.36
2018-07-12,1852.19
2018-07-13,1855.26
2018-07-16,1854.44
2018-07-17,1859.53
2018-07-18,1863.02
2018-07-19,1856.31
2018-07-20,1859.14
2018-07-23,1860.27
2018-07-24,1869.73
2018-07-25,1879.93
2018-07-26,1879.46
2018-07-27,1873.29
2018-07-30,1865.95
2018-07-31,1869.50
2018-08-01,1867.75
2018-08-02,1867.46
2018-08-03,1874.32
2018-08-06,1876.40
2018-08-07,1884.79
2018-08-08,1884.88
2018-08-09,1883.18
2018-08-10,1862.28
2018-08-13,1851.23
2018-08-14,1860.26
2018-08-15,1842.10
2018-08-16,1854.37
2018-08-17,1860.53
2018-08-20,1866.87
2018-08-21,1872.98
2018-08-22,1877.16
2018-08-23,1871.34
2018-08-24,1882.77
2018-08-27,1899.20
2018-08-28,1901.59
2018-08-29,1909.46
2018-08-30,1901.40
2018-08-31,1897.28
2018-09-03,1895.24
2018-09-04,1885.95
2018-09-05,1876.18
2018-09-06,1868.36
2018-09-07,1863.06
2018-09-10,1867.71
2018-09-11,1872.70
2018-09-12,1875.62
2018-09-13,1884.77
2018-09-14,1887.99
2018-09-17,1881.66
2018-09-18,1891.87
2018-09-19,1897.10
2018-09-20,1913.28
2018-09-21,1916.01
2018-09-24,1910.05
2018-09-25,1910.89
2018-09-26,1906.58
2018-09-27,1905.73
2018-09-28,1901.36
2018-10-01,1904.83
2018-10-02,1900.04
2018-10-03,1899.97
2018-10-04,1883.26
2018-10-05,1870.72
2018-10-08,1863.64
2018-10-09,1858.68
2018-10-10,1814.15
2018-10-11,1776.03
2018-10-12,1793.80
2018-10-15,1785.34
2018-10-16,1817.91
2018-10-17,1817.03
2018-10-18,1793.99
2018-10-19,1791.24
2018-10-22,1783.74
2018-10-23,1767.06
2018-10-24,1725.50
2018-10-25,1742.09
2018-10-26,1719.90
2018-10-29,1714.63
2018-10-30,1733.77
2018-10-31,1756.51
2018-11-01,1773.35
2018-11-02,1769.35
2018-11-05,1771.41
2018-11-06,1780.23
2018-11-07,1810.33
2018-11-08,1808.85
2018-11-09,1791.48
2018-11-12,1761.28
2018-11-13,1760.53
2018-11-14,1750.63
2018-11-15,1761.73
2018-11-16,1766.69
2018-11-19,1746.35
2018-11-20,1717.26
2018-11-21,1724.64
2018-11-22,1724.25
2018-11-23,1717.14
2018-11-26,1739.20
2018-11-27,1740.63
2018-11-28,1767.72
2018-11-29,1770.99
2018-11-30,1777.22
2018-12-03,1798.56
2018-12-04,1753.99
2018-12-05,1746.73
2018-12-06,1732.48
2018-12-07,1708.17
2018-12-10,1697.44
2018-12-11,1698.51
2018-12-12,1717.22
2018-12-13,1715.78
2018-12-14,1687.56
2018-12-17,1662.36
2018-12-18,1657.85
2018-12-19,1644.31
2018-12-20,1618.44
2018-12-21,1593.45
2018-12-24,1565.70
2018-12-25,1558.62
2018-12-26,1608.65
2018-12-27,1619.17
2018-12-28,1625.91
2018-12-31,1637.64
2019-01-01,1637.67
2019-01-02,1635.47
2019-01-03,1610.17
2019-01-04,1654.51
2019-01-07,1669.31
2019-01-08,1683.20
2019-01-09,1696.42
2019-01-10,1701.82
2019-01-11,1701.60
2019-01-14,1693.68
2019-01-15,1707.57
2019-01-16,1710.78
2019-01-17,1718.55
2019-01-18,1740.32
2019-01-21,1740.45
2019-01-22,1721.41
2019-01-23,1722.27
2019-01-24,1725.33
2019-01-25,1742.23
2019-01-28,1730.89
2019-01-29,1730.11
2019-01-30,1748.74
2019-01-31,1763.33
2019-02-01,1763.97
2019-02-04,1770.70
2019-02-05,1782.36
2019-02-06,1778.53
2019-02-07,1760.38
2019-02-08,1754.61
2019-02-11,1755.50
2019-02-12,1776.26
2019-02-13,1782.84
2019-02-14,1778.59
2019-02-15,1794.69
2019-02-18,1800.08
2019-02-19,1802.45
2019-02-20,1808.35
2019-02-21,1803.22
2019-02-22,1811.36
2019-02-25,1815.96
2019-02-26,1815.81
2019-02-27,1815.54
2019-02-28,1810.02
2019-03-01,1819.49
2019-03-04,1814.87
2019-03-05,1812.06
2019-03-06,1803.59
2019-03-07,1787.93
2019-03-08,1779.16
2019-03-11,1800.74
2019-03-12,1809.29
2019-03-13,1819.88
2019-03-14,1820.66
2019-03-15,1831.62
2019-03-18,1839.62
2019-03-19,1842.09
2019-03-20,1835.00
2019-03-21,1849.12
2019-03-22,1819.74
2019-03-25,1812.73
2019-03-26,1826.42
2019-03-27,1819.24
2019-03-28,1820.26
2019-03-29,1830.96
2019-04-01,1852.40
2019-04-02,1852.98
2019-04-03,1864.03
2019-04-04,1863.35
2019-04-05,1869.39
2019-04-08,1872.21
2019-04-09,1863.81
2019-04-10,1868.87
2019-04-11,1867.98
2019-04-12,1878.64
2019-04-15,1880.52
2019-04-16,1882.43
2019-04-17,1880.86
2019-04-18,1880.66
2019-04-19,1880.88
2019-04-22,1882.08
2019-04-23,1892.92
2019-04-24,1888.78
2019-04-25,1886.04
2019-04-26,1893.85
2019-04-29,1895.65
2019-04-30,1897.21
2019-05-01,1890.18
2019-05-02,1882.89
2019-05-03,1897.53
2019-05-06,1887.60
2019-05-07,1860.26
2019-05-08,1857.24
2019-05-09,1845.60
2019-05-10,1851.08
2019-05-13,1815.22
2019-05-14,1826.13
2019-05-15,1836.49
2019-05-16,1850.44
2019-05-17,1841.46
2019-05-20,1830.37
2019-05-21,1842.22
2019-05-22,1837.13
2019-05-23,1815.82
2019-05-24,1821.95
2019-05-27,1822.93
2019-05-28,1813.04
2019-05-29,1796.24
2019-05-30,1798.15
2019-05-31,1780.10
2019-06-03,1777.68
2019-06-04,1806.93
2019-06-05,1822.90
2019-06-06,1830.10
2019-06-07,1850.26
2019-06-10,1858.84
2019-06-11,1862.81
2019-06-12,1857.61
2019-06-13,1859.94
2019-06-14,1854.46
2019-06-17,1854.32
2019-06-18,1871.59
2019-06-19,1881.40
2019-06-20,1899.95
2019-06-21,1895.29
2019-06-24,1894.78
2019-06-25,1881.28
2019-06-26,1877.27
2019-06-27,1885.05
2019-06-28,1895.75
2019-07-01,1908.82
2019-07-02,1914.10
2019-07-03,1926.98
2019-07-04,1928.63
2019-07-05,1920.61
2019-07-08,1910.75
2019-07-09,1910.03
2019-07-10,1916.56
2019-07-11,1920.04
2019-07-12,1926.51
2019-07-15,1928.13
2019-07-16,1922.57
2019-07-17,1913.42
2019-07-18,1912.90
2019-07-19,1908.67
2019-07-22,1912.01
2019-07-23,1923.06
2019-07-24,1931.34
2019-07-25,1922.02
2019-07-26,1930.38
