date,price
2016-07-21,2370.05
2016-07-22,2372.55
2016-07-25,2366.41
2016-07-26,2367.82
2016-07-27,2366.13
2016-07-28,2362.67
2016-07-29,2383.17
2016-08-01,2370.27
2016-08-02,2353.03
2016-08-03,2351.17
2016-08-04,2359.76
2016-08-05,2375.98
2016-08-08,2387.44
2016-08-09,2398.14
2016-08-10,2394.29
2016-08-11,2405.11
2016-08-12,2404.33
2016-08-15,2408.08
2016-08-16,2398.21
2016-08-17,2402.78
2016-08-18,2413.03
2016-08-19,2404.19
2016-08-22,2402.79
2016-08-23,2411.49
2016-08-24,2405.30
2016-08-25,2401.85
2016-08-26,2399.52
2016-08-29,2401.96
2016-08-30,2403.09
2016-08-31,2399.18
2016-09-01,2403.38
2016-09-02,2420.09
2016-09-05,2424.86
2016-09-06,2435.09
2016-09-07,2436.68
2016-09-08,2438.59
2016-09-09,2390.61
2016-09-12,2398.55
2016-09-13,2362.23
2016-09-14,2354.72
2016-09-15,2370.15
2016-09-16,2355.91
2016-09-19,2367.27
2016-09-20,2364.45
2016-09-21,2393.94
2016-09-22,2419.28
2016-09-23,2403.34
2016-09-26,2380.23
2016-09-27,2383.40
2016-09-28,2394.73
2016-09-29,2391.34
2016-09-30,2399.75
2016-10-03,2394.85
2016-10-04,2387.57
2016-10-05,2398.12
2016-10-06,2395.36
2016-10-07,2390.41
2016-10-10,2401.39
2016-10-11,2374.99
2016-10-12,2367.16
2016-10-13,2357.39
2016-10-14,2363.80
2016-10-17,2357.10
2016-10-18,2375.00
2016-10-19,2383.54
2016-10-20,2380.97
2016-10-21,2376.68
2016-10-24,2382.61
2016-10-25,2381.74
2016-10-26,2384.59
2016-10-27,2379.25
2016-10-28,2377.29
2016-10-31,2378.66
2016-11-01,2369.56
2016-11-02,2350.99
2016-11-03,2347.85
2016-11-04,2335.91
2016-11-07,2372.20
2016-11-08,2381.08
2016-11-09,2393.23
2016-11-10,2412.57
2016-11-11,2407.39
2016-11-14,2409.86
2016-11-15,2424.06
2016-11-16,2413.05
2016-11-17,2421.13
2016-11-18,2407.66
2016-11-21,2426.58
2016-11-22,2432.56
2016-11-23,2429.01
2016-11-24,2434.10
2016-11-25,2444.02
2016-11-28,2431.99
2016-11-29,2432.10
2016-11-30,2437.96
2016-12-01,2444.14
2016-12-02,2445.04
2016-12-05,2458.57
2016-12-06,2478.41
2016-12-07,2515.48
2016-12-08,2524.20
2016-12-09,2532.33
2016-12-12,2535.66
2016-12-13,2552.57
2016-12-14,2535.00
2016-12-15,2524.55
2016-12-16,2526.21
2016-12-19,2529.24
2016-12-20,2533.87
2016-12-21,2531.71
2016-12-22,2529.45
2016-12-23,2530.92
2016-12-26,2528.99
2016-12-27,2530.47
2016-12-28,2515.14
2016-12-29,2517.64
2016-12-30,2518.30
2017-01-02,2521.15
2017-01-03,2530.17
2017-01-04,2553.02
2017-01-05,2559.94
2017-01-06,2555.13
2017-01-09,2540.20
2017-01-10,2542.69
2017-01-11,2542.00
2017-01-12,2548.95
2017-01-13,2554.54
2017-01-16,2546.49
2017-01-17,2544.28
2017-01-18,2546.83
2017-01-19,2531.51
2017-01-20,2543.53
2017-01-23,2537.39
2017-01-24,2550.39
2017-01-25,2573.72
2017-01-26,2569.69
2017-01-27,2567.77
2017-01-30,2549.76
2017-01-31,2549.68
2017-02-01,2547.01
2017-02-02,2549.29
2017-02-03,2566.45
2017-02-06,2555.12
2017-02-07,2550.22
2017-02-08,2553.32
2017-02-09,2561.23
2017-02-10,2571.32
2017-02-13,2585.57
2017-02-14,2588.61
2017-02-15,2603.50
2017-02-16,2608.22
2017-02-17,2602.05
2017-02-20,2603.78
2017-02-21,2611.45
2017-02-22,2608.59
2017-02-23,2616.34
2017-02-24,2605.87
2017-02-27,2604.74
2017-02-28,2602.35
2017-03-01,2629.61
2017-03-02,2617.80
2017-03-03,2620.03
2017-03-06,2614.51
2017-03-07,2607.05
2017-03-08,2597.06
2017-03-09,2599.49
2017-03-10,2613.17
2017-03-13,2616.13
2017-03-14,2604.41
2017-03-15,2620.64
2017-03-16,2634.99
2017-03-17,2630.64
2017-03-20,2624.48
2017-03-21,2604.52
2017-03-22,2594.99
2017-03-23,2599.79
2017-03-24,2599.10
2017-03-27,2596.42
2017-03-28,2618.48
2017-03-29,2611.52
2017-03-30,2619.17
2017-03-31,2608.20
2017-04-03,2598.12
2017-04-04,2599.23
2017-04-05,2592.56
2017-04-06,2593.33
2017-04-07,2589.93
2017-04-10,2591.01
2017-04-11,2593.36
