date,price
1966-12-26,1449.60
1966-12-27,1444.91
1966-12-28,1452.10
1966-12-29,1452.10
1966-12-30,1452.10
1967-01-04,1441.35
1967-01-05,1419.97
1967-01-06,1413.93
1967-01-09,1424.02
1967-01-11,1416.93
1967-01-12,1416.01
1967-01-13,1418.23
1967-01-17,1447.14
1967-01-18,1440.48
1967-01-19,1444.01
1967-01-20,1441.97
1967-01-23,1443.27
1967-01-24,1446.48
1967-01-25,1444.09
1967-01-26,1444.09
1967-01-27,1429.14
1967-01-30,1457.50
1967-01-31,1463.11
1967-02-01,1463.64
1967-02-02,1472.24
1967-02-03,1480.51
1967-02-06,1481.81
1967-02-07,1483.48
1967-02-08,1488.78
1967-02-09,1446.66
1967-02-10,1446.66
1967-02-13,1460.38
1967-02-14,1454.86
1967-02-15,1467.51
1967-02-16,1476.21
1967-02-17,1468.15
1967-02-20,1476.01
1967-02-21,1472.21
1967-02-22,1478.24
1967-02-23,1482.23
1967-02-24,1484.95
1967-02-27,1484.95
1967-02-28,1494.82
1967-03-01,1506.27
1967-03-02,1502.64
1967-03-03,1485.07
1967-03-06,1487.41
1967-03-07,1480.44
1967-03-08,1468.50
1967-03-09,1473.18
1967-03-10,1468.40
1967-03-13,1460.62
1967-03-14,1460.62
1967-03-15,1466.94
1967-03-16,1459.36
1967-03-17,1467.12
1967-03-20,1467.74
1967-03-22,1462.99
1967-03-23,1455.45
1967-03-24,1456.61
1967-03-27,1450.31
1967-03-28,1438.00
1967-03-29,1456.47
1967-03-30,1456.47
1967-03-31,1455.58
1967-04-03,1439.12
1967-04-04,1426.47
1967-04-05,1434.47
1967-04-06,1428.16
1967-04-07,1425.71
1967-04-10,1432.63
1967-04-11,1428.78
1967-04-12,1418.02
1967-04-13,1420.72
1967-04-14,1420.72
1967-04-17,1431.85
1967-04-18,1436.22
1967-04-19,1438.22
1967-04-20,1438.59
1967-04-21,1445.46
1967-04-24,1436.68
1967-04-25,1438.97
1967-04-26,1443.43
1967-04-27,1438.23
1967-04-28,1437.24
1967-05-01,1437.24
1967-05-02,1448.74
1967-05-08,1457.49
1967-05-09,1451.64
1967-05-10,1461.62
1967-05-11,1476.52
1967-05-12,1476.58
1967-05-15,1480.81
1967-05-16,1477.44
1967-05-17,1480.53
1967-05-18,1480.53
1967-05-19,1480.74
1967-05-22,1474.77
1967-05-23,1485.62
1967-05-24,1479.59
1967-05-25,1481.58
1967-05-26,1474.75
1967-05-29,1490.82
1967-05-30,1495.57
1967-05-31,1505.94
1967-06-01,1502.78
1967-06-02,1502.78
1967-06-05,1488.69
1967-06-06,1483.04
