"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 21, 2017","1,205.84","1,204.47","1,205.96","1,202.08","-","0.13%"
"Aug 18, 2017","1,204.33","1,206.17","1,207.46","1,202.17","-","-0.30%"
"Aug 17, 2017","1,207.92","1,219.76","1,220.94","1,207.62","-","-0.75%"
"Aug 16, 2017","1,217.01","1,214.06","1,219.90","1,213.53","-","0.31%"
"Aug 15, 2017","1,213.28","1,215.58","1,217.04","1,212.36","-","-0.21%"
"Aug 14, 2017","1,215.84","1,206.30","1,216.80","1,205.91","-","0.80%"
"Aug 11, 2017","1,206.22","1,208.89","1,208.93","1,203.81","-","-0.25%"
"Aug 10, 2017","1,209.27","1,223.39","1,223.59","1,209.25","-","-1.11%"
"Aug 09, 2017","1,222.80","1,227.66","1,227.85","1,219.41","-","-0.36%"
"Aug 08, 2017","1,227.24","1,230.16","1,232.11","1,226.76","-","-0.20%"
"Aug 07, 2017","1,229.66","1,227.55","1,229.91","1,227.54","-","0.26%"
"Aug 04, 2017","1,226.42","1,226.32","1,228.31","1,224.36","-","0.00%"
"Aug 03, 2017","1,226.38","1,227.71","1,227.71","1,225.41","-","-0.15%"
"Aug 02, 2017","1,228.24","1,228.38","1,229.31","1,224.75","-","-0.05%"
"Aug 01, 2017","1,228.82","1,224.11","1,229.20","1,224.11","-","0.43%"
"Jul 31, 2017","1,223.52","1,222.76","1,225.76","1,222.07","-","0.07%"
"Jul 28, 2017","1,222.71","1,225.64","1,225.64","1,220.26","-","-0.21%"
"Jul 27, 2017","1,225.32","1,227.57","1,230.04","1,221.67","-","0.13%"
"Jul 26, 2017","1,223.74","1,223.11","1,228.15","1,222.13","-","0.03%"
"Jul 25, 2017","1,223.42","1,219.83","1,225.21","1,219.82","-","0.25%"
"Jul 24, 2017","1,220.35","1,221.52","1,221.79","1,218.78","-","-0.11%"
"Jul 21, 2017","1,221.64","1,223.45","1,224.57","1,219.09","-","-0.20%"
"Jul 20, 2017","1,224.11","1,221.77","1,225.13","1,221.32","-","0.20%"
"Jul 19, 2017","1,221.68","1,214.64","1,221.68","1,214.56","-","0.52%"
"Jul 18, 2017","1,215.42","1,214.10","1,216.20","1,212.31","-","0.07%"
"Jul 17, 2017","1,214.59","1,214.59","1,215.75","1,213.45","-","0.10%"
"Jul 14, 2017","1,213.41","1,207.15","1,215.37","1,206.91","-","0.58%"
"Jul 13, 2017","1,206.45","1,203.47","1,207.10","1,203.47","-","0.31%"
"Jul 12, 2017","1,202.76","1,193.44","1,203.83","1,193.10","-","0.91%"
"Jul 11, 2017","1,191.88","1,191.75","1,194.13","1,188.57","-","0.05%"
"Jul 10, 2017","1,191.34","1,189.90","1,193.09","1,189.55","-","0.22%"
"Jul 07, 2017","1,188.76","1,186.26","1,189.50","1,184.15","-","0.17%"
"Jul 06, 2017","1,186.73","1,194.21","1,194.29","1,186.50","-","-0.58%"
"Jul 05, 2017","1,193.66","1,192.97","1,194.75","1,190.31","-","0.07%"
"Jul 04, 2017","1,192.81","1,195.51","1,195.81","1,192.48","-","-0.17%"
"Jul 03, 2017","1,194.80","1,192.75","1,197.31","1,191.82","-","0.23%"
"Jun 30, 2017","1,192.09","1,193.70","1,195.60","1,191.36","-","-0.16%"
"Jun 29, 2017","1,194.00","1,201.33","1,204.80","1,190.11","-","-0.51%"
"Jun 28, 2017","1,200.16","1,193.27","1,201.20","1,191.09","-","0.62%"
"Jun 27, 2017","1,192.78","1,198.30","1,199.41","1,192.78","-","-0.50%"
"Jun 26, 2017","1,198.76","1,196.58","1,202.96","1,196.52","-","0.20%"
"Jun 23, 2017","1,196.36","1,193.74","1,197.08","1,192.77","-","0.23%"
"Jun 22, 2017","1,193.57","1,192.84","1,195.49","1,192.07","-","0.11%"
"Jun 21, 2017","1,192.21","1,194.11","1,194.81","1,190.65","-","-0.16%"
"Jun 20, 2017","1,194.10","1,202.10","1,203.06","1,194.07","-","-0.71%"
"Jun 19, 2017","1,202.58","1,194.06","1,202.58","1,193.98","-","0.70%"
"Jun 16, 2017","1,194.21","1,190.67","1,194.21","1,190.18","-","0.30%"
"Jun 15, 2017","1,190.66","1,198.00","1,198.29","1,185.91","-","-0.79%"
"Jun 14, 2017","1,200.17","1,199.31","1,203.83","1,195.62","-","0.11%"
"Jun 13, 2017","1,198.85","1,192.79","1,199.07","1,192.79","-","0.50%"
"Jun 12, 2017","1,192.86","1,196.51","1,196.81","1,190.41","-","-0.30%"
"Jun 09, 2017","1,196.39","1,195.64","1,200.79","1,192.87","-","-0.06%"
"Jun 08, 2017","1,197.12","1,197.10","1,197.72","1,194.51","-","-0.04%"
"Jun 07, 2017","1,197.62","1,197.04","1,199.76","1,195.06","-","0.04%"
"Jun 06, 2017","1,197.09","1,200.06","1,200.61","1,196.07","-","-0.27%"
"Jun 05, 2017","1,200.36","1,201.77","1,202.41","1,199.85","-","-0.15%"
"Jun 02, 2017","1,202.17","1,194.61","1,202.94","1,194.61","-","0.63%"
"Jun 01, 2017","1,194.63","1,186.88","1,194.63","1,186.88","-","0.63%"
"May 31, 2017","1,187.18","1,186.33","1,189.12","1,184.17","-","0.03%"
"May 30, 2017","1,186.86","1,187.57","1,187.97","1,186.05","-","-0.14%"
"May 29, 2017","1,188.56","1,189.16","1,189.43","1,188.13","-","-0.05%"
"May 26, 2017","1,189.16","1,189.69","1,189.72","1,187.52","-","-0.09%"
"May 25, 2017","1,190.20","1,187.27","1,191.51","1,186.95","-","0.39%"
"May 24, 2017","1,185.58","1,183.65","1,187.17","1,183.06","-","0.06%"
"May 23, 2017","1,184.91","1,183.54","1,185.81","1,182.34","-","0.09%"
"May 22, 2017","1,183.79","1,178.43","1,183.79","1,177.67","-","0.57%"
"May 19, 2017","1,177.12","1,167.58","1,180.16","1,166.97","-","0.74%"
"May 18, 2017","1,168.51","1,171.26","1,171.26","1,164.03","-","-0.31%"
"May 17, 2017","1,172.11","1,186.22","1,186.77","1,172.11","-","-1.19%"
"May 16, 2017","1,186.25","1,183.67","1,186.92","1,183.19","-","0.27%"
"May 15, 2017","1,183.08","1,176.80","1,183.93","1,176.65","-","0.50%"
"May 12, 2017","1,177.17","1,176.49","1,177.90","1,175.22","-","0.06%"
"May 11, 2017","1,176.46","1,178.16","1,179.55","1,172.50","-","-0.19%"
"May 10, 2017","1,178.69","1,176.38","1,178.69","1,175.89","-","0.20%"
"May 09, 2017","1,176.34","1,177.11","1,177.74","1,174.56","-","-0.12%"
"May 08, 2017","1,177.72","1,177.12","1,180.28","1,175.57","-","0.09%"
"May 05, 2017","1,176.66","1,171.66","1,177.24","1,169.65","-","0.47%"
"May 04, 2017","1,171.14","1,169.21","1,171.96","1,168.44","-","0.06%"
"May 03, 2017","1,170.42","1,173.89","1,173.96","1,167.95","-","-0.21%"
"May 02, 2017","1,172.91","1,169.73","1,173.64","1,169.68","-","0.24%"
"May 01, 2017","1,170.05","1,167.94","1,171.13","1,167.38","-","0.23%"
"Apr 28, 2017","1,167.38","1,169.82","1,170.73","1,167.38","-","-0.20%"
"Apr 27, 2017","1,169.68","1,170.85","1,171.60","1,167.80","-","-0.08%"
"Apr 26, 2017","1,170.67","1,170.68","1,173.43","1,169.79","-","0.05%"
"Apr 25, 2017","1,170.09","1,162.81","1,171.07","1,162.76","-","0.63%"
"Apr 24, 2017","1,162.75","1,149.30","1,163.49","1,148.02","-","1.49%"
"Apr 21, 2017","1,145.71","1,147.48","1,148.98","1,145.10","-","-0.18%"
"Apr 20, 2017","1,147.79","1,140.26","1,147.79","1,140.26","-","0.63%"
"Apr 19, 2017","1,140.60","1,142.38","1,144.73","1,139.39","-","-0.12%"
"Apr 18, 2017","1,141.92","1,146.39","1,146.42","1,139.92","-","-0.44%"
"Apr 17, 2017","1,146.94","1,138.77","1,146.94","1,138.77","-","0.72%"
"Apr 14, 2017","1,138.70","1,138.58","1,139.02","1,137.95","-","-0.08%"
"Apr 13, 2017","1,139.64","1,145.93","1,146.72","1,138.96","-","-0.43%"
"Apr 12, 2017","1,144.52","1,146.71","1,148.61","1,143.38","-","-0.24%"
"Apr 11, 2017","1,147.29","1,146.63","1,147.82","1,141.17","-","0.06%"
"Apr 10, 2017","1,146.55","1,145.48","1,148.72","1,144.42","-","0.04%"
"Apr 07, 2017","1,146.08","1,146.81","1,147.41","1,144.10","-","-0.06%"
"Apr 06, 2017","1,146.78","1,146.76","1,147.79","1,142.21","-","0.01%"
"Apr 05, 2017","1,146.72","1,149.11","1,155.29","1,146.72","-","-0.18%"
"Apr 04, 2017","1,148.84","1,148.63","1,148.84","1,145.49","-","0.04%"
"Apr 03, 2017","1,148.42","1,150.79","1,152.28","1,144.87","-","-0.19%"
"Mar 31, 2017","1,150.60","1,153.27","1,153.90","1,149.58","-","-0.37%"
"Mar 30, 2017","1,154.92","1,153.73","1,155.57","1,151.77","-","0.15%"
"Mar 29, 2017","1,153.20","1,151.80","1,154.26","1,149.90","-","-0.08%"
"Mar 28, 2017","1,154.11","1,145.37","1,154.11","1,145.33","-","0.72%"
"Mar 27, 2017","1,145.87","1,148.12","1,148.18","1,139.05","-","-0.07%"
"Mar 24, 2017","1,146.67","1,145.81","1,150.00","1,145.27","-","0.06%"
"Mar 23, 2017","1,145.94","1,143.88","1,149.46","1,143.26","-","0.17%"
"Mar 22, 2017","1,144.03","1,146.96","1,146.96","1,139.87","-","-0.27%"
"Mar 21, 2017","1,147.13","1,155.47","1,161.05","1,146.44","-","-0.74%"
"Mar 20, 2017","1,155.63","1,156.62","1,158.15","1,154.38","-","-0.06%"
"Mar 17, 2017","1,156.30","1,156.20","1,158.66","1,155.20","-","0.01%"
"Mar 16, 2017","1,156.16","1,152.53","1,157.74","1,152.41","-","0.72%"
"Mar 15, 2017","1,147.86","1,140.02","1,153.11","1,139.19","-","0.62%"
"Mar 14, 2017","1,140.77","1,143.99","1,144.50","1,137.97","-","-0.34%"
"Mar 13, 2017","1,144.61","1,141.05","1,144.61","1,140.88","-","0.35%"
"Mar 10, 2017","1,140.57","1,134.30","1,142.30","1,134.30","-","0.52%"
"Mar 09, 2017","1,134.63","1,135.36","1,136.78","1,132.31","-","-0.12%"
"Mar 08, 2017","1,135.97","1,139.43","1,139.88","1,135.21","-","-0.33%"
"Mar 07, 2017","1,139.75","1,141.84","1,143.17","1,138.93","-","-0.24%"
"Mar 06, 2017","1,142.54","1,145.81","1,146.14","1,140.18","-","-0.14%"
"Mar 03, 2017","1,144.13","1,143.94","1,146.16","1,141.17","-","-0.07%"
"Mar 02, 2017","1,144.90","1,149.85","1,151.55","1,143.51","-","-0.43%"
"Mar 01, 2017","1,149.89","1,137.39","1,151.18","1,136.90","-","0.88%"
"Feb 28, 2017","1,139.85","1,141.12","1,142.45","1,137.44","-","-0.24%"
"Feb 27, 2017","1,142.55","1,141.62","1,142.55","1,139.12","-","0.06%"
"Feb 24, 2017","1,141.91","1,145.24","1,145.32","1,137.77","-","-0.32%"
"Feb 23, 2017","1,145.57","1,144.70","1,148.40","1,143.15","-","0.12%"
"Feb 22, 2017","1,144.15","1,144.44","1,145.95","1,142.63","-","-0.01%"
"Feb 21, 2017","1,144.27","1,140.25","1,144.94","1,138.71","-","0.34%"
"Feb 20, 2017","1,140.42","1,139.31","1,140.62","1,138.61","-","0.07%"
"Feb 17, 2017","1,139.63","1,140.44","1,140.48","1,136.03","-","-0.09%"
"Feb 16, 2017","1,140.64","1,139.74","1,141.83","1,138.27","-","0.18%"
"Feb 15, 2017","1,138.57","1,133.29","1,140.17","1,132.93","-","0.55%"
"Feb 14, 2017","1,132.29","1,132.34","1,133.25","1,128.24","-","0.02%"
"Feb 13, 2017","1,132.09","1,127.02","1,133.29","1,126.62","-","0.46%"
"Feb 10, 2017","1,126.87","1,121.44","1,128.42","1,121.41","-","0.43%"
"Feb 09, 2017","1,122.02","1,118.06","1,122.60","1,116.71","-","0.34%"
"Feb 08, 2017","1,118.21","1,115.31","1,118.21","1,113.88","-","0.27%"
"Feb 07, 2017","1,115.20","1,117.33","1,117.39","1,113.96","-","-0.10%"
"Feb 06, 2017","1,116.27","1,119.72","1,120.77","1,115.57","-","-0.34%"
"Feb 03, 2017","1,120.04","1,112.19","1,120.37","1,111.79","-","0.60%"
"Feb 02, 2017","1,113.33","1,112.82","1,114.96","1,111.01","-","0.11%"
"Feb 01, 2017","1,112.12","1,110.92","1,116.16","1,109.67","-","0.10%"
"Jan 31, 2017","1,111.05","1,110.56","1,111.81","1,107.68","-","0.04%"
"Jan 30, 2017","1,110.64","1,117.33","1,117.68","1,106.58","-","-0.62%"
"Jan 27, 2017","1,117.52","1,118.17","1,118.87","1,115.76","-","-0.05%"
"Jan 26, 2017","1,118.05","1,119.59","1,122.38","1,117.49","-","-0.08%"
"Jan 25, 2017","1,118.92","1,109.37","1,119.92","1,109.23","-","0.79%"
"Jan 24, 2017","1,110.16","1,105.03","1,110.16","1,103.10","-","0.59%"
"Jan 23, 2017","1,103.63","1,104.32","1,106.02","1,101.16","-","0.06%"
"Jan 20, 2017","1,102.98","1,100.52","1,104.26","1,099.07","-","0.33%"
"Jan 19, 2017","1,099.34","1,102.11","1,103.67","1,098.64","-","-0.56%"
"Jan 18, 2017","1,105.51","1,104.40","1,105.51","1,101.12","-","0.19%"
"Jan 17, 2017","1,103.36","1,103.11","1,106.88","1,102.25","-","-0.02%"
"Jan 16, 2017","1,103.61","1,106.61","1,107.25","1,103.12","-","-0.30%"
"Jan 13, 2017","1,106.92","1,102.71","1,108.07","1,101.94","-","0.25%"
"Jan 12, 2017","1,104.12","1,104.55","1,108.13","1,099.97","-","0.36%"
"Jan 11, 2017","1,100.18","1,099.71","1,104.80","1,098.35","-","-0.07%"
"Jan 10, 2017","1,100.97","1,099.08","1,102.60","1,098.16","-","0.28%"
"Jan 09, 2017","1,097.95","1,100.15","1,101.04","1,097.57","-","-0.37%"
"Jan 06, 2017","1,102.06","1,102.47","1,103.01","1,098.51","-","-0.03%"
"Jan 05, 2017","1,102.35","1,097.23","1,103.08","1,097.11","-","0.51%"
"Jan 04, 2017","1,096.76","1,087.15","1,097.45","1,087.15","-","0.92%"
"Jan 03, 2017","1,086.72","1,080.97","1,087.89","1,080.64","-","0.31%"
"Jan 02, 2017","1,083.40","1,081.45","1,083.40","1,080.39","-","0.10%"
"Dec 30, 2016","1,082.34","1,082.77","1,085.64","1,080.24","-","-0.03%"
"Dec 29, 2016","1,082.64","1,080.89","1,082.84","1,079.93","-","0.24%"
"Dec 28, 2016","1,080.09","1,085.01","1,086.28","1,080.09","-","-0.44%"
"Dec 27, 2016","1,084.82","1,083.03","1,086.25","1,082.60","-","0.15%"
"Dec 26, 2016","1,083.19","1,083.29","1,083.74","1,083.09","-","-0.02%"
"Dec 23, 2016","1,083.43","1,082.03","1,083.43","1,081.33","-","0.09%"
"Dec 22, 2016","1,082.48","1,084.99","1,085.35","1,080.71","-","-0.26%"
"Dec 21, 2016","1,085.28","1,086.79","1,087.75","1,085.24","-","-0.08%"
"Dec 20, 2016","1,086.13","1,083.74","1,086.83","1,082.57","-","0.15%"
"Dec 19, 2016","1,084.53","1,083.96","1,086.01","1,082.58","-","0.17%"
"Dec 16, 2016","1,082.65","1,083.35","1,085.99","1,082.64","-","-0.00%"
"Dec 15, 2016","1,082.70","1,083.65","1,085.48","1,079.36","-","-0.63%"
"Dec 14, 2016","1,089.59","1,095.87","1,096.81","1,083.06","-","-0.60%"
"Dec 13, 2016","1,096.20","1,089.58","1,097.57","1,089.01","-","0.70%"
"Dec 12, 2016","1,088.53","1,089.75","1,092.01","1,087.62","-","-0.12%"
"Dec 09, 2016","1,089.82","1,087.04","1,089.92","1,086.10","-","0.30%"
"Dec 08, 2016","1,086.60","1,082.75","1,088.02","1,082.75","-","0.39%"
"Dec 07, 2016","1,082.35","1,069.89","1,082.72","1,069.86","-","1.14%"
"Dec 06, 2016","1,070.10","1,064.95","1,070.10","1,064.68","-","0.63%"
"Dec 05, 2016","1,063.41","1,056.87","1,065.94","1,055.05","-","0.54%"
"Dec 02, 2016","1,057.73","1,058.79","1,060.32","1,055.17","-","-0.05%"
"Dec 01, 2016","1,058.26","1,060.38","1,063.19","1,057.68","-","-0.24%"
"Nov 30, 2016","1,060.85","1,062.66","1,065.90","1,060.32","-","-0.11%"
"Nov 29, 2016","1,062.03","1,062.18","1,064.75","1,059.07","-","0.06%"
"Nov 28, 2016","1,061.42","1,065.25","1,068.46","1,061.40","-","-0.35%"
"Nov 25, 2016","1,065.11","1,060.27","1,065.33","1,060.25","-","0.43%"
"Nov 24, 2016","1,060.57","1,059.77","1,060.95","1,058.97","-","0.13%"
"Nov 23, 2016","1,059.22","1,061.82","1,063.02","1,055.58","-","-0.17%"
"Nov 22, 2016","1,061.03","1,057.95","1,062.40","1,057.95","-","0.31%"
"Nov 21, 2016","1,057.74","1,050.61","1,058.64","1,050.55","-","0.69%"
"Nov 18, 2016","1,050.44","1,053.37","1,054.29","1,050.02","-","-0.48%"
"Nov 17, 2016","1,055.54","1,051.87","1,055.73","1,050.90","-","0.44%"
"Nov 16, 2016","1,050.89","1,052.23","1,054.82","1,049.83","-","-0.09%"
"Nov 15, 2016","1,051.86","1,047.37","1,052.31","1,046.44","-","0.51%"
"Nov 14, 2016","1,046.51","1,048.88","1,049.50","1,044.29","-","-0.26%"
"Nov 11, 2016","1,049.28","1,054.05","1,055.16","1,044.41","-","-0.45%"
"Nov 10, 2016","1,054.02","1,050.07","1,060.76","1,049.39","-","0.28%"
"Nov 09, 2016","1,051.10","1,050.54","1,052.01","1,038.49","-","0.04%"
"Nov 08, 2016","1,050.73","1,047.21","1,052.69","1,044.93","-","0.39%"
"Nov 07, 2016","1,046.70","1,029.71","1,047.24","1,029.62","-","1.52%"
"Nov 04, 2016","1,031.04","1,035.42","1,035.42","1,029.99","-","-0.40%"
"Nov 03, 2016","1,035.18","1,038.26","1,040.03","1,034.80","-","-0.34%"
"Nov 02, 2016","1,038.75","1,047.49","1,047.49","1,038.09","-","-0.77%"
"Nov 01, 2016","1,046.86","1,051.40","1,054.05","1,043.62","-","-0.40%"
"Oct 31, 2016","1,051.11","1,051.93","1,052.98","1,049.47","-","0.04%"
"Oct 28, 2016","1,050.68","1,051.99","1,055.06","1,050.16","-","-0.20%"
"Oct 27, 2016","1,052.76","1,056.57","1,057.86","1,052.04","-","-0.42%"
"Oct 26, 2016","1,057.17","1,060.42","1,060.52","1,054.65","-","-0.20%"
"Oct 25, 2016","1,059.25","1,062.30","1,064.39","1,058.92","-","-0.31%"
"Oct 24, 2016","1,062.51","1,059.00","1,065.01","1,058.01","-","0.34%"
"Oct 21, 2016","1,058.89","1,060.85","1,060.91","1,055.12","-","-0.18%"
"Oct 20, 2016","1,060.84","1,062.55","1,063.45","1,058.23","-","-0.16%"
"Oct 19, 2016","1,062.56","1,058.97","1,063.48","1,058.84","-","0.38%"
"Oct 18, 2016","1,058.58","1,050.11","1,060.53","1,050.01","-","0.87%"
"Oct 17, 2016","1,049.47","1,052.17","1,052.73","1,049.47","-","-0.33%"
"Oct 14, 2016","1,052.93","1,051.07","1,059.08","1,050.36","-","0.26%"
"Oct 13, 2016","1,050.20","1,054.71","1,055.06","1,043.92","-","-0.46%"
"Oct 12, 2016","1,055.02","1,058.10","1,058.56","1,053.44","-","-0.29%"
"Oct 11, 2016","1,058.04","1,070.06","1,070.26","1,055.49","-","-1.15%"
"Oct 10, 2016","1,070.40","1,066.21","1,072.24","1,064.74","-","0.42%"
"Oct 07, 2016","1,065.93","1,069.57","1,070.55","1,062.17","-","-0.37%"
"Oct 06, 2016","1,069.93","1,071.78","1,073.02","1,066.69","-","-0.14%"
"Oct 05, 2016","1,071.42","1,069.32","1,073.12","1,067.99","-","0.17%"
"Oct 04, 2016","1,069.57","1,072.27","1,074.75","1,067.29","-","-0.24%"
